UCL_CODE_2021,Neg_Nil_Inc_Family_hholds,Neg_Nil_Inc_Non_fam_household,Neg_Nil_Inc_Tot,1_149_Family_hholds,1_149_NonFamHholds,1_149_Tot,150_299_Family_hholds,150_299_NonFamHholds,150_299_Tot,300_399_Family_hholds,300_399_NonFamHholds,300_399_Tot,400_499_Family_hholds,400_499_NonFamHholds,400_499_Tot,500_649_Family_hholds,500_649_NonFamHholds,500_649_Tot,650_799_Family_hholds,650_799_NonFamHholds,650_799_Tot,800_999_Family_hholds,800_999_NonFamHholds,800_999_Tot,1000_1249_Family_hholds,1000_1249_NonFamHholds,1000_1249_Tot,1250_1499_Family_hholds,1250_1499_NonFamHholds,1250_1499_Tot,1500_1749_Family_hholds,1500_1749_NonFamHholds,1500_1749_Tot,1750_1999_Family_hholds,1750_1999_NonFamHholds,1750_1999_Tot,2000_2499_Family_hholds,2000_2499_NonFamHholds,2000_2499_Tot,2500_2999_Family_hholds,2500_2999_NonFamHholds,2500_2999_Tot,3000_3499_Family_hholds,3000_3499_NonFamHholds,3000_3499_Tot,3500_3999_Family_hholds,3500_3999_NonFamHholds,3500_3999_Tot,4000orMore_Family_hholds,4000orMore_NonFamHholds,4000orMore_Tot,Part_Inc_st_Family_hholds,Part_Inc_st_NonFamHholds,Part_Inc_stated_Tot,All_Inc_NS_Family_hh,All_Inc_NS_NonFamily_hh,All_Inc_NS_Tot,Tot_Family_hholds,Tot_NonFamHholds,Tot_Tot
UCL422029,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0,6,4,9,6,0,6,10,0,10,8,0,8,0,0,9,3,0,0,0,0,5,3,0,4,3,0,4,0,0,0,0,4,0,4,0,4,0,0,0,55,16,67
UCL422030,0,5,5,0,0,0,0,7,4,0,5,9,3,30,37,8,16,20,12,7,16,11,7,18,8,5,14,9,0,9,3,0,3,4,0,6,11,0,11,0,0,0,4,0,4,0,0,0,0,0,0,9,0,7,3,6,8,77,79,160
UCL422031,0,0,0,0,0,0,0,0,0,0,8,9,0,17,22,6,4,5,12,0,15,9,3,15,15,6,21,11,4,10,8,3,8,0,8,8,9,0,11,0,0,0,0,0,0,4,0,4,0,0,0,11,0,11,0,0,6,87,53,133
UCL422032,0,0,0,0,0,0,0,0,0,0,4,4,0,8,10,3,4,4,0,0,0,3,0,5,8,0,7,6,0,10,8,0,7,10,0,11,15,0,15,6,0,6,6,0,6,4,0,4,7,0,3,11,0,11,0,0,0,91,22,111
UCL422033,0,0,0,0,0,0,0,0,0,0,0,0,0,4,8,6,3,9,4,0,8,5,0,5,9,3,12,5,3,6,3,6,5,0,0,5,5,7,13,3,0,10,8,0,7,3,0,3,9,8,11,13,0,13,0,9,12,75,49,123
UCL422034,0,0,0,0,0,0,0,0,0,0,0,0,0,4,8,0,4,3,8,0,13,9,0,9,4,3,14,12,4,13,10,4,7,10,3,8,14,0,17,10,0,10,8,0,11,3,0,3,6,0,9,5,0,5,0,0,3,100,28,128
UCL422035,0,0,0,0,0,0,0,6,6,0,4,4,0,11,7,4,0,9,8,3,6,10,4,13,10,6,16,6,8,15,8,0,11,7,0,10,21,0,21,4,0,4,7,0,7,3,0,3,0,0,0,6,0,14,0,0,4,114,41,151
UCL422036,0,0,3,0,0,0,0,0,4,4,11,11,6,27,29,4,10,11,15,4,14,7,11,19,14,7,23,15,0,18,15,0,16,11,0,11,7,0,7,6,0,6,0,0,0,0,0,0,0,0,0,7,0,6,4,4,9,112,79,193
UCL422037,0,0,0,0,0,0,0,0,0,4,0,3,3,11,16,6,5,10,8,0,6,11,3,17,7,0,8,4,3,7,10,0,5,5,0,7,6,4,12,7,0,7,7,0,7,7,0,7,5,0,7,0,0,3,4,0,7,75,36,116
UCL422038,0,0,0,0,0,0,0,0,0,0,4,4,3,17,18,5,3,11,12,6,19,8,7,12,7,0,8,8,0,4,3,0,3,5,4,4,6,0,6,7,0,7,4,0,4,0,0,0,5,0,5,3,0,3,0,3,3,63,44,113
UCL422039,0,0,0,0,0,0,0,0,0,0,9,9,3,16,13,0,4,3,5,0,12,4,10,9,6,7,13,13,5,14,3,4,9,0,0,5,0,5,5,6,0,0,0,0,0,0,0,0,5,3,5,5,0,4,0,4,6,55,65,113
UCL422040,0,0,5,0,0,0,0,5,5,0,3,3,0,10,6,0,3,3,12,10,22,7,9,14,5,5,9,3,0,3,0,5,9,5,0,4,11,5,16,4,0,4,4,5,13,0,0,0,0,5,8,9,0,7,0,6,6,68,72,142
UCL422041,0,0,9,3,0,4,4,3,9,0,6,6,0,12,17,4,7,9,11,9,19,9,4,8,10,5,18,11,5,12,12,3,7,0,5,3,8,6,16,10,0,10,7,0,5,0,0,0,3,4,8,8,0,11,4,8,12,103,73,170
UCL422042,5,0,7,0,0,0,0,5,5,0,5,5,3,19,24,0,11,10,15,3,21,10,11,19,5,4,15,9,11,16,4,0,8,7,0,7,6,8,17,0,3,0,6,0,4,0,0,0,0,0,0,5,0,5,0,15,18,79,97,173
UCL422043,0,4,4,0,0,0,0,6,3,0,10,10,7,8,13,0,3,3,5,0,5,0,5,0,5,5,10,4,4,6,4,0,3,0,0,0,5,0,5,3,0,3,6,0,10,0,0,0,0,0,0,3,0,3,0,0,0,45,41,83
UCL422044,3,6,7,0,3,9,0,3,3,0,0,3,3,14,21,0,8,12,11,5,13,9,4,11,10,5,13,6,3,6,3,6,9,5,6,8,7,3,10,3,0,3,4,0,3,5,0,5,0,6,6,8,0,8,0,4,8,79,73,155
UCL422045,0,0,3,0,0,3,3,5,12,0,6,8,9,18,28,4,12,11,31,12,44,11,15,30,14,15,24,16,8,23,10,7,14,3,7,10,16,12,27,5,0,5,12,0,8,0,0,0,6,3,13,10,0,10,3,17,22,156,141,297
UCL422046,0,0,0,0,0,0,0,0,0,0,9,13,9,21,26,4,14,17,22,6,27,13,6,18,14,3,18,10,3,16,5,3,9,6,3,7,12,4,15,6,0,6,0,0,0,0,0,0,0,0,4,13,0,10,0,3,3,114,77,191
UCL422047,0,3,3,0,0,0,0,4,4,0,5,5,0,8,10,0,0,0,4,9,15,0,5,3,7,0,6,7,6,8,8,4,8,3,0,3,6,3,10,3,0,3,0,0,0,0,0,4,3,0,3,0,0,0,4,4,4,50,36,90
UCL422048,0,5,5,0,0,0,0,12,13,0,12,12,3,25,30,6,13,16,10,4,10,11,8,13,15,3,15,10,0,15,4,4,4,5,5,9,6,0,6,0,0,3,0,0,0,0,0,0,0,0,0,9,0,9,0,3,3,83,85,168
UCL422049,0,0,0,0,4,4,0,0,0,0,0,0,0,3,5,0,0,4,4,4,8,4,0,8,0,6,3,8,3,10,4,4,10,11,0,11,18,5,21,3,0,3,3,0,5,5,0,5,3,0,3,9,0,9,4,6,3,82,31,120
UCL422050,0,0,0,0,0,3,0,0,0,0,3,7,0,12,12,0,3,5,7,4,11,8,0,8,4,0,4,0,4,7,3,0,4,3,0,3,3,0,3,5,0,5,5,0,5,0,0,0,0,0,0,5,3,4,0,0,0,51,34,90
UCL422051,0,4,4,6,3,4,5,0,5,0,10,11,0,11,16,8,7,11,14,3,17,10,7,17,3,5,9,6,6,16,9,5,13,8,0,5,13,0,19,13,3,12,3,0,3,4,0,4,0,0,0,16,0,14,0,0,0,105,70,174
UCL422052,3,4,11,0,3,5,0,0,0,0,6,6,6,29,38,4,17,11,18,14,28,18,9,24,11,15,26,11,3,21,5,0,5,4,3,16,15,7,14,7,0,8,5,0,5,4,0,7,3,0,4,13,0,13,3,5,9,134,114,251
UCL422053,0,0,0,0,0,0,0,0,5,0,4,4,3,12,17,0,10,13,5,8,7,8,11,18,10,4,13,0,3,7,0,0,0,0,0,0,3,0,3,0,0,0,3,0,0,0,0,0,0,0,0,7,0,7,0,9,10,42,66,113
UCL422054,0,0,0,0,0,0,0,0,0,0,10,9,0,12,12,0,6,4,11,3,16,0,0,6,4,6,10,11,0,13,3,0,3,4,3,8,9,0,6,0,0,0,8,0,8,0,0,0,5,0,5,7,0,7,0,0,0,56,44,104
UCL422055,0,3,7,0,0,0,0,3,7,0,7,7,7,16,25,0,6,7,11,6,15,10,12,20,11,7,15,10,0,14,6,0,6,7,0,7,8,0,12,9,0,9,0,0,0,0,0,0,0,0,0,7,0,7,0,3,4,95,62,155
UCL422056,0,0,0,0,0,0,0,0,0,0,0,0,0,8,11,3,0,7,7,6,14,5,10,8,9,5,21,6,6,12,7,0,5,10,4,10,6,0,7,5,0,5,6,0,7,3,0,3,0,0,0,0,0,0,0,4,4,71,57,122
UCL422057,0,0,0,0,0,0,0,0,0,0,0,4,0,4,4,0,0,3,8,0,10,3,5,6,4,4,10,12,0,13,11,0,10,3,0,3,21,0,21,14,0,16,10,0,10,6,0,6,0,0,0,13,0,15,0,0,0,117,21,135
UCL422058,0,0,0,0,0,0,0,0,0,3,3,9,4,11,13,4,5,7,11,7,16,6,3,10,11,6,13,3,0,3,0,0,0,3,4,9,0,3,3,0,0,0,5,0,3,0,0,0,0,0,0,3,0,3,0,0,5,56,40,101
UCL422059,3,3,8,0,3,3,0,0,0,0,9,9,0,11,10,4,4,10,13,0,9,12,3,13,10,7,11,8,6,18,11,0,10,10,0,12,10,4,14,14,0,12,7,0,11,0,0,0,3,0,3,19,0,21,0,11,12,124,72,191
UCL422060,0,4,5,0,0,0,3,5,4,0,4,4,0,17,17,3,7,11,10,4,9,5,0,4,9,7,9,3,0,3,0,3,4,0,0,0,8,0,5,3,0,3,5,0,5,0,0,0,0,6,0,7,0,3,0,8,8,57,53,113
UCL422061,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,4,4,0,4,4,4,5,13,3,18,17,4,12,14,4,21,20,3,3,4,0,0,4,0,0,0,0,7,4,0,0,0,0,8,8,28,87,114
UCL422062,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,6,4,5,8,0,8,5,0,3,4,0,4,3,0,3,9,0,9,11,0,11,6,0,6,0,0,0,7,0,7,5,0,5,3,0,3,4,0,4,62,8,68
UCL422063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,7,0,7,3,4,6,5,0,5,0,0,0,0,0,3,0,4,5,0,0,0,0,0,0,0,0,0,0,0,0,12,0,12,19,9,26,54,22,76
UCL431001,442,477,921,188,208,400,189,530,718,187,1004,1192,826,2459,3279,744,1351,2097,2677,1146,3828,2405,1411,3817,2650,1420,4075,3341,963,4301,2203,747,2953,2568,506,3068,4756,787,5548,3464,157,3619,2641,245,2885,1551,59,1609,4052,450,4500,3718,163,3888,607,805,1409,39222,14887,54104
UCL479997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UCL501001,5033,7459,12495,2006,2646,4651,2324,6960,9291,2670,13518,16188,7676,30395,38074,9200,20216,29421,25206,13464,38677,23669,16709,40379,29028,19590,48618,33507,16627,50141,26940,14649,41591,28776,11467,40248,65158,20391,85549,51607,2638,54248,45469,5537,51000,29795,1178,30970,94027,8260,102290,51281,5481,56768,4758,7123,11881,538147,224320,762472
UCL511001,150,233,382,63,86,149,87,282,373,108,596,708,356,1415,1770,447,842,1290,1322,607,1926,1060,688,1749,1235,737,1970,1345,574,1918,1036,502,1541,1185,397,1587,2523,676,3198,1965,60,2030,1634,195,1830,911,40,951,2082,234,2314,2177,143,2319,169,329,499,19856,8636,28494
UCL512001,69,126,188,41,57,102,26,159,189,50,311,361,173,776,948,198,561,758,654,325,982,516,376,895,617,379,992,704,234,943,489,213,702,500,145,637,1033,238,1268,743,23,769,516,57,570,277,14,291,583,91,677,699,56,752,101,195,291,7982,4334,12325
UCL512002,69,79,149,33,36,67,44,127,170,40,249,284,151,591,744,167,444,611,594,278,868,461,283,743,568,265,832,613,197,808,400,127,528,394,108,502,848,178,1026,615,31,649,482,51,534,303,9,316,623,79,695,851,62,910,93,155,252,7333,3373,10709
UCL512003,89,121,213,32,49,82,54,170,227,49,310,360,156,650,804,183,426,610,534,323,858,449,360,805,471,362,832,544,288,834,452,212,660,448,189,639,1009,323,1331,790,37,826,643,77,714,388,13,399,804,94,903,964,70,1032,100,183,290,8167,4258,12429
UCL512004,40,101,137,22,35,57,28,127,156,22,123,147,60,275,333,92,146,240,191,122,313,174,205,370,196,266,463,253,251,501,220,333,558,282,294,576,825,572,1393,759,49,809,795,169,966,526,35,560,1577,207,1785,721,85,805,111,301,414,6890,3697,10585
UCL513001,22,73,88,10,32,38,17,57,73,28,137,165,40,151,190,54,103,154,82,172,251,80,178,259,111,279,388,113,248,362,104,181,287,122,212,329,385,312,692,345,131,472,358,128,484,227,54,283,555,268,824,489,79,568,71,153,224,3201,2939,6138
UCL513002,18,42,61,12,27,40,16,62,78,21,98,114,49,246,293,37,144,192,151,95,253,130,113,249,154,137,296,180,94,275,127,61,189,154,61,217,345,116,465,228,17,243,197,33,228,84,12,99,235,55,286,322,24,349,39,100,135,2498,1553,4044
UCL513003,12,28,43,7,8,16,4,21,21,7,28,41,16,41,62,16,32,49,23,53,74,28,69,94,53,99,154,63,113,175,81,148,232,132,171,303,373,337,710,327,36,364,452,137,587,317,26,345,1415,245,1664,435,45,473,23,138,163,3774,1792,5570
UCL513004,24,41,69,7,10,19,12,48,61,18,62,81,28,41,62,30,49,74,48,66,112,53,55,106,63,117,183,74,127,202,73,167,240,118,163,281,315,437,754,308,35,344,400,171,575,303,31,330,1041,265,1304,386,43,429,69,262,336,3367,2192,5557
UCL513005,31,29,67,3,12,12,7,25,35,15,51,67,45,128,176,75,91,163,174,42,215,157,69,227,170,70,239,205,67,273,146,49,194,151,41,191,403,77,478,257,9,266,228,18,241,120,0,122,253,15,271,457,10,467,27,31,61,2926,833,3762
UCL514001,19,37,53,6,5,16,9,49,58,20,111,129,54,261,314,55,92,144,201,65,264,129,77,205,128,79,208,155,49,210,95,44,139,104,33,137,176,67,242,157,3,162,128,14,140,61,3,60,117,8,122,187,13,197,26,43,75,1813,1051,2865
UCL514002,18,17,31,8,8,17,11,25,37,5,29,30,21,82,107,24,65,95,91,50,139,84,55,135,129,67,201,119,66,179,98,35,129,118,31,148,232,63,293,197,21,217,141,24,160,63,7,74,233,48,277,263,31,295,20,19,37,1880,739,2617
UCL514003,11,25,33,8,15,21,13,20,33,7,53,55,30,107,135,39,85,127,67,71,138,93,63,154,125,84,209,163,48,208,117,45,163,128,36,162,270,63,332,198,23,215,129,23,151,69,15,83,131,44,173,229,43,275,13,45,56,1833,899,2738
UCL514004,13,25,39,4,9,19,7,38,50,16,62,79,45,189,234,47,104,150,151,51,197,113,62,173,117,86,202,135,57,188,91,48,135,83,39,128,196,57,254,147,7,155,97,14,109,49,4,55,114,11,121,159,15,173,35,43,76,1617,929,2545
UCL515001,8,10,14,3,5,9,5,15,18,3,15,20,11,59,76,7,41,49,51,16,72,33,20,52,34,13,47,32,13,50,22,11,30,18,5,19,18,16,38,12,7,19,13,4,13,9,0,3,13,15,24,30,3,38,7,14,21,316,283,599
UCL515002,5,5,10,0,0,4,0,6,3,3,12,11,5,18,27,8,11,22,27,9,31,20,8,26,30,10,37,22,13,34,15,8,18,18,11,29,39,25,55,36,0,43,33,6,41,16,0,22,42,8,46,42,0,41,3,5,9,359,153,508
UCL515003,7,8,14,3,7,9,0,8,13,11,24,32,20,91,109,22,49,70,71,28,105,43,34,70,58,17,79,49,13,59,23,11,36,35,6,43,62,18,81,43,3,45,45,0,49,17,0,17,28,4,34,70,0,78,7,11,22,622,338,958
UCL515004,5,3,10,0,5,7,6,6,6,4,10,12,12,24,28,15,12,29,31,8,41,29,8,33,28,19,52,42,17,60,37,6,42,36,13,46,94,15,103,54,0,57,31,4,33,22,0,22,35,0,35,90,3,93,4,0,8,568,148,724
UCL515005,12,14,24,5,0,4,4,3,7,0,23,23,13,50,63,22,23,45,59,15,69,39,15,57,47,17,71,43,13,59,40,16,56,38,15,45,90,13,107,60,6,68,43,8,51,14,4,14,32,0,27,98,4,107,8,10,12,654,257,914
UCL515006,8,26,32,6,13,15,13,38,45,9,52,61,26,108,142,19,64,86,62,93,158,52,111,160,44,130,174,54,98,149,38,42,87,69,45,118,103,77,173,77,26,109,69,17,84,34,14,47,78,42,124,108,16,119,24,62,90,889,1078,1973
UCL515007,4,0,5,4,0,5,0,0,0,0,8,7,0,11,15,7,13,23,16,12,23,28,14,42,28,13,40,36,13,51,38,7,40,32,4,39,75,13,85,75,0,75,46,0,45,21,0,21,50,7,58,72,10,80,0,3,3,539,132,663
UCL515008,5,6,11,0,0,0,0,0,0,3,0,3,0,3,3,3,0,4,0,8,11,0,4,4,5,8,14,7,9,11,6,4,13,8,10,13,18,14,35,26,3,27,40,9,45,32,0,30,142,12,149,40,0,40,0,18,18,317,119,439
UCL515009,0,12,13,3,26,31,10,41,49,3,53,53,24,123,150,27,71,101,74,36,112,49,44,91,80,42,118,73,30,97,33,22,56,46,7,54,62,24,80,55,0,50,31,11,35,13,8,19,43,10,55,79,14,94,10,16,23,697,576,1277
UCL515010,3,16,23,0,9,10,3,18,19,0,13,19,21,45,62,6,23,26,24,25,52,13,34,56,23,37,63,30,73,99,26,60,80,35,38,73,54,78,134,39,15,53,53,16,67,21,11,32,53,38,93,82,8,86,11,35,42,512,588,1100
UCL515011,9,15,27,8,9,16,7,11,15,4,23,28,23,71,93,21,29,50,73,21,100,58,34,91,51,27,78,67,21,89,39,12,49,38,11,49,87,16,105,61,0,63,53,5,58,20,0,21,49,3,55,65,6,76,10,20,21,725,334,1063
UCL515012,3,8,11,0,3,0,0,5,4,3,9,8,12,18,29,8,11,16,28,0,33,26,9,30,21,13,37,25,10,41,25,14,40,27,10,40,82,17,96,74,0,75,53,7,58,44,0,46,72,3,72,98,3,104,3,4,9,615,144,759
UCL515013,10,21,35,0,6,6,0,8,8,6,23,24,10,54,63,6,44,46,27,70,90,27,78,103,39,87,130,33,91,126,32,48,78,38,58,96,90,85,175,79,39,117,45,50,102,41,25,63,78,115,191,125,31,154,7,59,67,684,989,1674
UCL515014,0,0,0,0,5,6,0,11,10,3,13,16,11,13,24,3,3,9,20,11,29,19,15,33,15,18,32,9,18,26,4,23,29,10,18,30,23,33,54,16,6,25,16,13,29,10,0,9,13,15,25,27,0,25,0,41,44,199,265,464
UCL515015,6,11,20,0,6,5,3,15,12,5,40,39,21,99,115,15,41,53,51,16,65,57,26,80,40,30,74,68,15,85,37,22,61,48,13,58,106,10,119,70,3,73,36,0,37,30,6,31,52,8,57,76,6,81,12,23,36,724,379,1109
UCL515016,10,11,21,5,3,9,7,11,18,3,26,30,11,44,52,9,22,26,46,19,68,25,24,45,25,30,49,38,11,49,13,21,33,18,12,28,35,19,57,30,3,30,30,11,41,16,3,17,34,14,45,66,3,69,9,19,28,433,281,710
UCL515017,3,19,19,0,0,0,0,11,10,0,21,25,13,41,46,14,37,51,34,51,86,23,39,63,29,53,74,25,54,74,19,23,42,11,13,26,37,41,79,21,17,40,16,27,45,14,9,19,17,29,50,37,0,36,7,29,36,310,522,834
UCL515018,4,3,7,3,3,3,6,4,8,7,12,21,11,20,37,5,14,15,22,6,30,13,6,12,18,10,24,11,8,21,9,16,22,14,5,19,52,50,99,24,0,27,45,12,51,20,0,19,93,16,106,49,3,51,8,8,21,407,202,603
UCL515019,3,11,17,9,6,19,3,14,16,4,24,27,26,72,94,26,44,73,80,38,121,68,46,118,51,47,100,71,31,96,58,34,93,69,12,83,98,30,135,90,6,95,43,7,52,20,0,20,50,5,59,89,11,101,11,22,35,870,468,1336
UCL515020,9,41,49,6,10,16,7,23,37,5,41,43,17,48,64,14,40,54,20,59,80,23,64,89,43,98,142,47,99,148,35,84,129,56,66,113,104,123,228,110,34,147,97,35,134,42,10,57,113,64,180,140,9,153,24,74,97,921,1021,1937
UCL515021,5,9,12,3,0,4,0,10,10,5,17,23,12,40,48,7,34,35,31,10,42,25,8,38,36,18,54,38,9,44,19,8,25,29,3,29,55,9,62,59,0,60,48,0,44,24,0,24,28,0,30,47,0,47,4,8,14,465,186,655
UCL515022,10,11,17,7,6,13,4,39,39,6,61,66,26,100,123,28,69,93,97,48,149,69,76,144,94,71,162,98,46,140,73,34,106,67,25,88,145,27,172,103,3,101,63,0,66,25,0,28,48,9,46,79,6,89,17,36,52,1046,662,1710
UCL515023,6,4,10,0,4,5,0,17,21,6,26,35,10,64,75,16,38,55,43,28,76,30,33,61,41,28,70,46,34,85,37,20,55,38,26,64,81,37,118,49,0,48,42,0,44,22,0,22,32,14,50,56,0,55,18,15,30,575,409,984
UCL515024,4,9,13,0,0,0,6,8,9,0,12,12,15,52,60,10,20,29,23,19,47,22,28,52,19,14,37,33,10,38,19,11,35,19,12,35,47,15,63,27,0,26,32,10,36,18,0,15,18,8,27,44,3,45,3,17,29,358,249,610
UCL515025,3,6,10,0,0,4,3,7,12,4,20,24,20,69,89,17,51,71,49,19,72,36,22,57,43,12,56,44,11,55,18,13,34,19,4,29,48,6,55,36,0,36,16,4,18,5,0,5,25,4,29,45,0,47,9,13,27,455,266,714
UCL515026,8,3,14,0,0,0,3,8,11,3,0,8,7,17,24,5,8,16,35,8,44,27,5,26,35,12,50,40,14,49,39,13,49,47,3,48,96,20,115,79,0,84,59,7,66,22,0,22,53,7,54,76,0,78,3,0,7,623,132,754
UCL515027,9,19,26,6,4,9,0,36,42,7,45,56,17,107,129,15,75,86,60,41,98,51,62,115,79,64,141,78,33,110,45,35,87,50,23,70,121,38,163,59,4,64,61,12,72,33,0,32,62,17,76,91,8,100,18,31,49,863,659,1519
UCL515028,0,10,14,0,0,0,0,7,7,0,9,4,3,6,8,3,6,9,3,14,19,5,19,20,12,20,34,14,45,65,37,42,82,41,64,105,80,133,217,117,12,125,107,61,171,108,8,116,298,75,379,104,18,125,3,42,44,942,595,1535
UCL515029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,5,0,4,4,0,4,6,6,10,11,8,7,22,24,50,77,8,0,8,37,21,54,30,0,29,78,24,100,41,3,42,0,3,9,232,136,365
UCL515030,6,12,18,0,11,14,6,16,26,9,35,41,21,108,129,26,57,90,101,36,137,70,31,104,72,18,94,78,15,92,50,16,60,53,9,62,97,15,109,78,3,84,70,9,76,37,0,39,71,11,82,123,7,130,10,29,34,986,429,1423
UCL515031,11,22,33,0,8,5,7,12,23,8,40,51,20,82,105,22,70,94,77,37,116,56,39,96,49,41,93,43,23,63,36,21,52,32,25,60,77,27,99,52,9,67,40,13,49,31,0,33,58,24,82,112,4,118,22,53,74,746,565,1315
UCL515032,4,0,5,0,0,0,0,0,0,0,4,8,8,10,17,0,5,5,14,3,23,14,6,18,11,8,19,15,8,22,10,3,16,14,3,23,50,4,53,32,0,32,48,3,49,28,0,28,63,0,65,83,0,85,4,0,3,405,75,473
UCL515033,0,3,4,0,0,0,0,0,0,0,5,5,0,4,4,0,0,0,3,0,0,3,3,5,4,11,13,4,13,21,12,11,19,15,29,49,70,91,166,62,8,70,100,32,134,66,0,75,192,34,226,72,4,78,8,12,15,620,266,887
UCL515034,12,12,22,5,4,11,9,12,23,12,28,41,16,56,70,20,32,54,63,26,84,36,30,61,46,33,78,45,10,54,33,19,54,43,30,65,76,22,97,61,8,63,39,11,41,23,0,23,62,5,60,139,0,142,6,13,22,745,338,1081
UCL515035,0,8,7,6,8,12,0,11,14,0,17,15,12,48,61,8,32,40,42,9,53,24,19,39,23,25,50,16,9,27,16,13,28,26,6,34,33,11,47,29,0,29,12,3,17,7,0,10,20,0,23,26,5,30,4,14,22,313,241,556
UCL515036,10,8,19,5,8,8,0,18,20,4,29,32,10,77,82,18,37,52,70,14,83,44,28,70,46,17,61,46,9,59,23,10,33,28,6,36,61,22,86,53,0,56,49,4,49,23,0,23,45,9,55,69,3,73,10,23,39,620,317,937
UCL515037,0,0,0,0,0,3,0,0,0,0,0,3,0,4,4,5,0,0,5,4,11,3,5,8,5,6,12,7,10,12,5,9,13,10,9,16,31,42,76,40,0,37,43,21,61,37,0,37,166,23,186,40,5,41,4,13,12,397,147,545
UCL515038,11,14,18,5,8,14,8,18,20,8,35,42,15,108,116,26,45,73,72,17,90,50,34,81,56,18,77,58,20,74,29,14,44,37,9,52,66,33,92,48,0,51,29,10,34,18,0,19,39,8,46,62,3,63,14,18,30,633,407,1040
UCL521001,0,0,0,0,0,0,0,0,4,6,4,6,0,10,14,4,5,3,6,6,6,9,4,10,8,5,8,9,4,14,4,0,7,6,7,15,25,10,33,12,0,12,19,0,19,3,0,3,17,0,16,13,0,14,0,0,0,137,49,192
UCL521002,4,0,4,0,0,3,0,6,6,5,10,12,4,11,14,3,8,11,22,3,25,15,3,16,17,4,16,18,3,22,8,5,11,8,0,8,25,4,24,11,0,11,13,4,18,6,0,6,21,7,30,35,6,37,5,0,7,218,60,287
UCL521003,0,6,14,4,0,5,0,4,8,0,13,13,5,50,53,7,19,30,37,6,48,22,24,46,19,13,35,17,9,26,10,4,20,12,7,14,17,3,22,12,0,15,12,0,11,4,0,4,7,3,10,20,0,23,10,10,13,216,177,399
UCL521004,0,0,0,10,0,12,4,7,15,5,0,5,11,0,11,7,0,7,18,0,19,15,0,15,13,6,15,5,0,6,3,3,4,3,0,4,3,10,12,4,3,7,5,3,5,3,0,3,3,3,4,7,0,7,0,0,0,126,31,158
UCL521005,10,0,10,0,3,5,4,10,12,0,6,9,6,21,26,6,15,26,14,6,21,16,8,20,17,17,33,16,4,24,11,4,17,15,7,25,34,9,49,17,0,19,21,0,20,18,0,18,34,3,37,45,4,50,3,5,13,292,136,430
UCL521006,0,0,0,5,0,5,0,3,3,0,8,11,6,14,20,8,13,14,22,5,30,18,3,16,13,3,18,18,7,25,13,8,21,12,3,16,34,3,36,21,0,21,21,0,23,11,0,11,20,0,20,29,0,29,9,10,15,255,82,339
UCL521007,0,0,3,0,4,4,0,4,6,3,11,15,0,24,32,3,6,17,19,8,22,10,10,22,12,8,20,18,3,26,4,0,9,3,0,7,17,4,19,8,0,8,6,0,7,5,0,5,0,0,4,15,0,13,6,7,11,134,100,237
UCL521008,0,0,6,0,0,0,4,5,7,0,8,8,3,19,20,3,10,15,10,6,21,8,5,7,10,3,14,10,10,11,4,5,10,3,5,13,13,0,17,10,0,11,6,0,6,5,0,5,4,0,3,13,0,13,0,5,13,114,94,199
UCL521009,0,6,6,4,0,4,0,4,4,0,3,3,3,20,28,3,8,9,15,7,21,14,11,22,6,15,20,10,6,16,8,6,16,3,0,5,16,5,20,8,0,8,5,0,7,6,0,6,10,4,11,10,0,12,6,6,8,122,93,214
UCL521010,3,4,4,3,0,4,0,8,8,7,3,10,6,15,24,3,11,15,26,6,33,7,3,15,19,9,30,15,5,24,18,0,21,14,5,20,26,8,30,16,0,16,9,4,5,3,0,3,14,0,16,34,0,34,7,5,11,217,91,305
UCL521011,0,0,0,0,0,0,0,0,0,0,0,4,0,3,8,5,4,9,3,0,3,3,3,11,0,3,7,5,3,10,5,0,10,12,0,11,28,5,31,26,0,26,14,0,10,15,0,17,18,0,18,29,0,29,4,6,6,177,38,211
UCL521012,0,5,9,0,0,0,0,7,4,0,10,13,0,14,10,0,15,19,19,4,19,4,12,11,8,9,12,8,14,27,3,4,8,7,8,13,13,9,24,19,0,19,14,3,15,0,0,0,18,0,21,24,0,24,3,4,10,150,115,265
UCL521013,3,0,3,0,4,4,0,4,9,3,0,4,3,18,15,3,7,10,5,3,12,15,5,17,15,9,19,17,6,26,12,4,12,17,6,21,27,11,37,16,0,16,21,4,25,19,0,19,22,4,25,35,3,40,0,3,8,242,82,320
