POA_CODE_2021,Num_pns_pres_Cen_Ngt_1_Fam_hh,Nu_pn_pre_Cen_Ngt_1_No_fam_hh,Num_pns_pres_Cen_Ngt_1_Tot,Num_pns_pres_Cen_Ngt_2_Fam_hh,Nu_pn_pre_Cen_Ngt_2_No_fam_hh,Num_pns_pres_Cen_Ngt_2_Tot,Num_pns_pres_Cen_Ngt_3_Fam_hh,Nu_pn_pre_Cen_Ngt_3_No_fam_hh,Num_pns_pres_Cen_Ngt_3_Tot,Num_pns_pres_Cen_Ngt_4_Fam_hh,Nu_pn_pre_Cen_Ngt_4_No_fam_hh,Num_pns_pres_Cen_Ngt_4_Tot,Num_pns_pres_Cen_Ngt_5_Fam_hh,Nu_pn_pre_Cen_Nt_5_Non_fam_hh,Nu_pn_pre_Cen_Ngt_5_Tot,Num_pn_pres_Cen_Ngt_6m_Fam_hh,Nu_pn_pre_Ce_Ngt_6m_No_fam_hh,Num_pns_pres_Cen_Ngt_6m_Tot,Tot_Family_households,Tot_Non_family_households,Tot_Tot
POA6176,23,95,117,182,16,193,146,7,151,133,7,140,55,0,54,31,0,32,569,126,692
POA6180,73,397,474,677,65,744,406,27,432,412,11,418,182,3,187,87,3,91,1838,512,2351
POA6181,9,16,21,49,5,53,40,0,40,24,0,24,19,0,19,6,0,6,137,18,151
POA6182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POA6207,21,41,63,135,21,156,63,6,70,58,4,67,35,7,38,25,0,25,330,86,416
POA6208,165,1270,1436,1758,195,1957,643,54,697,596,37,629,237,23,257,136,10,140,3533,1583,5120
POA6209,14,267,284,256,47,299,84,15,99,70,5,76,44,0,44,26,3,31,505,331,837
POA6210,848,9163,10013,10480,1250,11733,3887,258,4151,3223,148,3377,1311,68,1380,580,39,621,20340,10929,31272
POA6211,101,636,738,1205,98,1309,464,14,481,417,11,434,163,4,162,79,4,86,2431,773,3209
POA6213,3,78,83,85,21,108,34,4,38,24,7,36,16,0,10,13,0,9,171,115,284
POA6214,10,40,45,79,7,87,41,0,42,32,5,34,22,6,22,10,0,18,192,53,242
POA6215,46,481,525,568,79,651,177,12,194,166,12,176,84,0,84,56,5,58,1101,585,1692
POA6218,5,54,58,76,11,89,26,0,29,24,0,19,6,0,6,5,0,12,148,67,212
POA6219,6,41,43,80,13,95,30,0,34,31,0,35,15,0,15,4,0,4,172,53,231
POA6220,37,475,513,554,71,629,223,16,240,188,11,193,104,4,115,46,13,56,1150,588,1740
POA6221,3,11,13,32,18,45,13,4,17,13,0,13,11,3,10,0,0,0,69,34,97
POA6223,0,15,19,17,5,22,13,0,13,11,0,11,3,0,3,0,0,0,44,15,63
POA6224,15,116,128,162,25,187,61,6,69,58,3,61,29,7,33,9,0,14,335,162,495
POA6225,80,1177,1256,1137,162,1294,445,43,485,417,33,452,182,18,198,76,5,82,2341,1438,3782
POA6226,6,34,47,108,10,116,44,0,45,52,4,55,29,0,29,19,0,19,259,51,309
POA6227,13,51,69,82,8,90,39,4,42,57,0,57,17,0,17,8,0,8,227,65,292
POA6228,0,23,24,17,4,20,8,0,4,5,0,5,4,0,4,0,0,0,38,29,65
POA6229,0,55,62,28,9,41,4,3,6,4,0,4,0,0,0,0,0,0,39,72,106
POA6230,432,5523,5949,5411,872,6281,2355,221,2577,2118,94,2211,865,41,907,395,27,419,11577,6771,18348
POA6232,111,980,1093,1343,167,1507,681,28,705,583,23,609,262,7,269,115,0,116,3085,1209,4300
POA6233,209,1515,1721,2413,209,2622,1105,47,1151,1195,40,1233,481,22,496,235,12,243,5634,1841,7480
POA6236,21,146,166,321,38,362,120,3,121,114,9,123,48,0,48,16,0,21,641,201,833
POA6237,27,163,192,354,36,390,152,12,157,140,8,144,69,6,73,22,0,22,765,216,983
POA6239,52,425,478,661,73,730,202,20,220,215,14,224,94,4,99,56,12,62,1271,548,1815
POA6240,4,14,17,36,9,41,4,0,4,5,0,5,4,0,4,0,0,0,53,20,71
POA6243,0,7,10,11,0,11,0,0,5,3,0,3,3,0,3,3,0,4,20,9,33
POA6244,17,186,203,231,45,279,59,5,69,61,11,72,28,5,32,13,0,12,421,250,666
POA6251,3,29,34,45,4,50,11,0,15,19,0,19,4,0,4,0,0,0,84,38,121
POA6252,0,15,20,27,5,31,15,0,15,3,0,8,4,0,4,0,0,0,42,21,64
POA6253,8,108,111,121,29,144,17,4,18,21,0,20,17,0,17,5,0,3,182,139,315
POA6254,7,86,97,65,15,80,21,4,25,16,5,20,16,0,17,4,0,4,128,109,238
POA6255,56,506,561,689,105,793,196,16,208,175,9,188,86,5,93,33,0,36,1228,651,1874
POA6256,3,44,46,57,11,71,17,0,17,19,0,20,10,0,11,3,0,4,112,57,166
POA6258,52,846,898,838,124,966,313,30,345,268,17,284,139,9,149,53,12,60,1664,1045,2712
POA6260,19,163,183,162,62,227,70,6,76,48,12,60,24,5,24,9,4,10,329,250,579
POA6262,7,104,113,107,26,139,27,0,30,22,0,25,11,0,16,3,0,7,184,132,320
POA6271,54,298,346,461,79,546,192,11,208,148,6,152,74,3,80,34,3,34,962,403,1366
POA6275,18,205,224,241,62,304,70,14,74,48,3,53,19,6,24,6,5,14,400,297,699
POA6280,316,3179,3499,4018,625,4639,1562,117,1676,1458,79,1538,599,38,638,256,13,271,8209,4054,12264
POA6281,102,679,786,1032,213,1244,437,47,479,465,49,512,159,22,183,49,13,66,2246,1014,3263
POA6282,16,101,115,189,75,263,76,22,92,67,16,79,44,3,43,17,3,17,403,217,618
POA6284,28,178,202,281,72,349,156,19,175,180,23,203,55,4,63,20,3,20,715,299,1015
POA6285,133,942,1075,1087,311,1405,591,91,680,553,69,626,205,22,225,69,12,81,2636,1450,4086
POA6286,15,85,100,103,29,135,46,3,52,34,3,35,21,0,21,3,0,6,220,121,350
POA6288,10,63,73,75,20,95,32,0,28,31,3,32,7,0,8,4,0,4,155,90,240
POA6290,13,319,335,352,84,431,82,11,93,38,5,41,13,4,18,5,0,5,503,416,919
POA6302,41,524,569,532,116,649,164,17,181,102,12,114,52,0,55,34,0,34,929,670,1601
POA6304,25,227,255,267,55,318,75,9,85,46,6,52,23,4,24,12,3,12,447,302,751
POA6306,4,111,120,133,15,149,40,7,43,39,7,47,11,0,19,10,0,10,238,139,387
POA6308,20,205,227,242,49,289,59,9,73,52,3,55,21,0,23,18,0,15,413,272,686
POA6309,4,46,50,48,4,51,13,3,14,6,0,6,3,0,3,6,0,3,83,53,135
POA6311,8,70,79,100,18,118,31,0,31,21,0,24,7,3,7,6,0,8,171,95,265
POA6312,40,675,718,539,113,650,215,39,255,156,23,181,86,11,94,36,0,40,1078,859,1939
POA6313,4,23,20,44,8,50,4,0,4,9,0,10,5,0,3,3,0,3,71,28,101
POA6315,17,270,290,266,54,317,69,8,78,66,3,68,25,7,33,20,3,23,464,351,810
POA6316,7,37,42,46,10,58,11,0,10,20,0,20,13,0,15,6,0,6,105,53,158
POA6317,24,458,485,460,91,554,207,30,238,156,17,171,66,13,76,75,13,90,992,623,1612
POA6318,3,51,59,69,10,83,20,3,28,19,5,25,14,0,11,3,0,3,131,74,203
POA6320,4,55,61,70,15,82,24,4,28,21,0,21,11,0,11,12,3,14,139,75,212
POA6321,4,69,73,71,11,82,18,0,19,18,0,17,8,0,6,9,3,10,120,84,206
POA6322,0,15,22,38,5,42,6,0,6,11,0,11,6,0,6,0,0,7,66,27,92
POA6323,13,150,162,157,27,185,55,3,59,31,0,30,17,4,14,14,0,18,289,185,470
POA6324,37,388,430,484,90,571,191,14,208,130,17,148,66,9,77,39,9,45,952,531,1486
POA6326,12,35,47,82,5,87,23,5,28,15,3,14,10,0,12,11,0,8,147,49,195
POA6327,3,22,27,26,6,34,10,0,11,13,3,14,10,3,9,4,0,4,61,38,98
POA6328,0,59,62,59,10,70,19,5,23,14,6,17,7,0,7,4,0,4,109,74,189
POA6330,312,4490,4797,4900,697,5598,1881,183,2065,1671,65,1739,720,37,758,398,19,420,9883,5486,15373
POA6333,100,818,915,829,218,1050,282,58,340,225,34,263,114,14,128,45,9,54,1594,1148,2745
POA6335,0,81,81,94,7,102,21,5,28,39,3,45,15,0,16,12,0,13,192,105,289
POA6336,3,50,52,41,3,45,16,0,18,17,0,17,8,0,9,0,0,3,86,61,145
POA6337,5,79,79,57,11,66,24,3,24,33,6,33,15,5,11,3,3,4,122,103,226
POA6338,10,86,105,108,30,132,30,4,35,34,3,32,8,0,11,4,0,4,191,125,317
POA6341,0,28,28,31,8,40,6,5,11,15,0,15,8,0,8,0,0,0,65,40,104
POA6343,0,26,26,20,5,32,8,3,13,4,0,10,9,5,12,3,0,3,48,44,97
POA6346,7,101,109,92,26,121,43,3,47,22,3,25,19,0,19,4,0,4,194,136,324
POA6348,21,204,222,160,37,189,40,7,49,40,9,44,17,5,23,4,0,4,285,248,532
POA6350,7,51,52,45,15,57,8,3,18,13,5,15,3,0,3,3,0,3,77,69,149
POA6351,0,10,10,9,4,9,0,0,0,3,0,3,5,0,5,0,0,0,14,8,23
POA6352,0,16,16,14,4,22,5,4,11,12,0,12,4,0,4,0,0,0,37,30,67
POA6353,9,100,112,93,22,115,40,5,43,36,0,36,22,0,19,8,0,8,195,125,325
POA6355,5,64,64,66,11,74,16,8,22,19,0,21,7,0,8,0,0,0,116,79,198
POA6356,5,16,18,8,7,14,4,0,4,0,0,4,0,0,0,3,0,3,25,20,50
POA6357,0,5,9,6,3,11,4,0,4,0,0,0,0,0,0,0,0,0,15,6,28
POA6358,0,15,15,18,0,18,4,0,4,5,0,4,0,0,0,0,0,0,24,14,38
POA6359,0,51,55,51,28,78,15,0,14,14,4,15,8,0,15,3,3,5,91,94,187
POA6361,0,7,4,9,9,18,0,0,0,4,0,4,0,0,0,0,0,0,19,11,32
POA6363,0,3,0,12,0,16,3,0,4,5,0,5,3,0,3,5,0,5,23,3,33
POA6365,6,67,71,74,14,83,15,3,26,23,0,28,13,0,13,5,0,5,134,83,221
POA6367,8,65,71,49,10,55,12,0,16,12,0,12,6,0,6,3,0,3,89,80,162
POA6368,0,12,12,15,0,14,5,0,5,3,0,3,0,0,3,0,0,0,22,16,38
POA6369,5,77,85,81,23,105,34,9,42,24,7,23,9,5,12,5,0,6,159,120,274
POA6370,5,52,57,61,20,76,13,3,18,14,0,15,11,4,14,0,0,0,104,74,185
POA6372,0,15,18,17,4,22,3,0,3,5,0,5,3,0,3,0,0,0,28,19,48
POA6373,0,0,0,15,0,15,8,0,8,3,0,3,0,0,0,0,0,0,28,0,26
POA6375,9,129,145,126,15,146,39,8,41,29,5,32,19,0,18,3,0,3,227,161,386
POA6383,12,134,143,126,53,179,25,11,37,18,7,32,10,6,13,13,4,12,204,216,416
POA6384,0,0,0,3,6,5,0,0,0,0,0,0,0,0,0,0,0,0,3,5,6
POA6385,4,0,4,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,9,0,9
POA6386,0,8,8,10,12,24,6,0,8,3,4,5,0,0,0,0,0,0,22,23,46
POA6390,23,172,195,209,29,236,80,14,91,78,7,89,32,5,35,13,0,13,435,225,659
POA6391,8,109,117,125,35,163,50,10,56,44,9,54,24,0,27,13,0,13,266,159,425
POA6392,3,63,67,70,13,82,17,0,15,14,0,16,9,9,11,0,3,0,112,83,195
POA6393,3,7,10,14,6,17,9,0,7,8,0,8,5,0,6,0,0,0,36,14,49
POA6394,7,66,65,75,9,85,28,0,26,10,4,18,10,0,13,0,0,0,132,80,208
POA6395,4,225,230,190,41,234,64,3,68,61,9,69,32,0,35,18,0,18,373,281,656
POA6396,5,63,69,41,14,47,23,4,24,20,0,19,0,0,0,0,0,0,87,83,163
POA6397,0,11,16,13,7,20,3,0,3,0,0,6,0,0,0,0,0,0,21,20,40
POA6398,9,116,120,109,27,134,20,0,22,15,0,19,3,3,3,3,0,3,157,150,306
POA6401,95,1004,1097,942,170,1103,362,43,408,311,44,355,153,15,170,103,15,117,1963,1287,3252
POA6403,3,26,25,24,0,21,9,0,12,4,0,4,0,0,0,0,0,0,45,32,70
POA6405,7,34,38,29,10,38,8,0,14,23,3,23,5,0,5,3,0,3,77,46,124
POA6407,10,122,127,104,13,114,42,4,44,32,7,40,24,0,24,8,0,9,218,145,362
POA6409,3,57,61,41,12,52,19,5,23,18,0,21,4,3,5,3,0,3,91,83,165
POA6410,6,152,158,136,21,153,38,4,45,26,5,33,14,0,14,8,3,9,233,183,416
POA6411,5,11,7,15,6,19,12,3,13,4,3,4,0,0,0,0,0,0,39,17,53
POA6412,3,6,7,3,4,7,0,0,0,4,0,4,0,0,3,0,0,0,10,10,21
POA6413,0,7,8,10,0,15,4,0,3,0,0,0,0,0,0,0,0,0,16,13,30
POA6414,0,3,6,9,3,17,0,0,3,0,0,0,4,0,4,0,0,0,20,11,30
POA6415,24,404,433,338,75,411,130,27,166,112,19,123,54,7,53,19,3,27,675,532,1206
POA6418,6,100,105,92,21,108,28,0,28,29,0,30,19,4,22,7,0,7,172,124,291
POA6419,3,3,4,8,0,8,5,3,7,0,0,0,0,0,0,0,0,0,19,3,21
POA6420,0,11,11,10,0,10,4,0,4,6,0,6,3,0,3,0,0,0,24,13,29
POA6421,0,12,13,16,5,17,4,0,3,8,0,6,3,0,3,6,0,6,34,22,58
POA6422,0,5,5,6,0,6,3,0,3,3,0,3,3,0,3,0,0,0,22,5,20
POA6423,0,33,33,27,3,31,4,0,7,4,0,4,0,0,0,0,0,0,38,39,81
POA6424,0,11,11,10,5,15,5,0,3,0,0,0,0,0,0,0,0,0,13,13,27
POA6425,4,4,7,14,4,18,3,0,3,0,0,0,0,0,0,0,0,0,28,9,29
POA6426,11,176,189,96,29,126,22,3,27,25,4,29,9,4,13,4,0,4,161,220,380
POA6427,0,12,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,11
POA6428,0,0,7,7,9,14,0,0,3,5,0,5,0,0,0,0,0,0,11,12,23
POA6429,12,147,164,97,41,137,46,6,48,20,12,28,9,7,18,11,0,11,193,215,405
POA6430,176,2359,2534,2078,492,2571,1192,144,1338,1118,71,1191,527,42,573,274,13,286,5367,3115,8480
POA6431,3,86,88,24,24,48,20,0,20,20,4,22,18,0,18,27,0,27,115,109,228
POA6432,62,956,1021,630,291,924,311,81,393,293,65,366,147,30,179,87,11,100,1522,1449,2972
POA6434,0,5,5,0,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,17,15
POA6436,0,43,42,7,20,32,5,4,10,0,0,3,0,0,0,0,0,0,20,72,90
POA6437,6,57,62,37,24,66,16,0,15,23,8,35,14,5,15,4,0,6,99,100,199
POA6438,8,151,165,47,62,112,21,5,28,8,7,16,10,0,10,11,0,16,110,235,351
POA6440,6,131,131,43,30,74,16,5,23,19,3,25,5,0,10,21,0,21,115,172,287
POA6442,23,333,356,252,94,343,106,25,137,105,35,131,41,9,47,26,5,28,541,499,1037
POA6443,8,192,201,74,51,132,23,7,32,14,6,21,6,3,11,5,0,5,127,256,385
POA6445,0,10,15,22,7,32,4,0,4,8,0,10,0,0,0,5,0,5,43,25,61
POA6446,0,11,11,26,0,26,0,0,7,10,0,9,0,0,0,0,0,0,36,18,48
POA6447,0,20,20,19,3,21,13,0,10,5,0,5,8,0,4,0,0,0,46,23,68
POA6448,9,32,41,35,11,52,15,0,15,20,0,17,6,0,9,6,0,6,89,53,143
POA6450,155,1625,1784,1507,404,1909,623,90,709,558,72,624,248,40,288,117,13,137,3213,2240,5458
POA6452,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POA6460,6,117,119,98,25,127,22,5,27,27,0,26,18,0,18,3,0,3,172,150,321
POA6461,0,94,92,67,10,79,26,0,28,15,4,18,14,0,14,3,0,3,123,106,232
POA6462,4,15,21,18,0,21,3,0,3,4,0,4,8,0,14,0,0,0,43,20,64
POA6463,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,7,4,11
POA6465,0,11,11,9,0,11,0,0,0,0,0,0,0,0,0,0,0,0,12,16,24
POA6466,0,0,0,13,0,10,0,0,0,0,0,0,3,0,3,0,0,0,17,3,17
POA6467,0,0,5,7,0,7,3,0,3,3,0,3,0,0,0,0,0,0,6,0,13
POA6468,0,19,25,18,4,22,12,6,16,4,0,9,8,0,4,0,0,0,48,35,80
POA6470,0,4,4,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,6,4,7
POA6472,0,18,18,23,5,27,14,0,16,3,0,3,0,0,0,0,0,0,40,25,68
POA6473,0,3,3,3,0,7,4,0,4,3,0,3,0,0,0,0,0,0,13,5,19
POA6475,4,62,70,48,7,53,13,0,13,11,0,16,3,0,3,0,0,0,92,72,164
POA6476,0,9,9,3,3,5,3,0,3,3,0,3,0,0,0,0,0,0,14,8,19
POA6477,0,45,45,27,8,33,10,0,9,3,0,3,4,5,9,3,0,3,54,56,102
POA6479,4,65,76,78,23,102,30,3,34,22,0,23,10,5,13,11,0,11,144,105,250
POA6480,0,3,3,6,0,10,4,0,4,0,0,4,0,0,0,0,0,0,10,6,15
POA6484,0,17,18,4,4,8,0,0,0,0,0,0,0,0,0,0,0,0,9,20,26
POA6485,4,106,105,58,23,79,23,4,28,5,0,5,3,0,3,4,0,4,101,128,230
POA6487,0,3,4,6,0,6,3,0,3,0,0,0,0,0,0,4,0,4,12,9,15
POA6488,3,37,38,30,8,34,10,0,6,0,0,0,0,0,3,0,0,0,37,44,87
POA6489,0,26,26,11,4,22,5,0,8,0,0,0,0,0,0,0,0,0,22,31,48
POA6490,6,36,38,35,15,48,9,7,15,8,0,8,5,0,5,0,0,0,61,53,115
POA6501,4,62,66,120,11,129,57,0,62,42,6,49,23,0,23,14,0,14,259,79,343
POA6502,14,126,135,186,23,208,58,10,71,37,5,39,24,0,25,11,0,11,329,158,486
POA6503,23,198,226,282,65,343,108,16,120,85,13,102,40,3,47,40,0,46,582,297,880
POA6504,3,20,22,27,8,37,10,7,11,7,5,11,0,0,3,5,0,5,55,35,83
POA6505,0,12,12,14,4,13,4,0,4,8,0,8,0,0,0,5,0,5,32,14,47
POA6506,0,9,9,14,0,14,0,0,0,6,0,4,0,0,0,0,0,0,22,7,31
POA6507,0,53,57,69,13,79,18,0,21,20,0,20,9,0,9,6,0,9,120,70,190
POA6509,0,16,17,15,20,33,6,0,6,5,6,11,3,0,3,0,0,0,34,41,76
POA6510,19,253,276,224,57,278,93,15,112,72,19,88,32,0,32,15,8,23,461,352,814
POA6511,6,78,76,73,47,116,13,0,22,13,0,13,11,0,11,0,0,0,118,126,245
POA6512,0,12,12,12,0,14,0,0,0,8,0,8,0,0,3,0,0,0,22,14,38
POA6513,0,19,21,14,0,20,5,0,5,4,0,4,4,0,5,5,0,5,41,22,62
POA6514,13,109,121,113,36,148,21,0,23,18,3,22,0,0,0,8,0,7,172,148,322
POA6515,5,52,52,42,18,64,12,5,16,16,4,18,4,0,5,3,0,3,82,73,158
POA6516,37,259,296,310,90,403,82,17,99,73,15,89,24,0,28,11,0,11,542,377,915
POA6517,0,76,81,60,12,71,14,5,20,17,0,20,3,0,3,3,0,8,96,103,198
POA6518,4,60,66,29,12,45,8,0,10,4,4,6,5,0,5,0,0,0,52,77,128
POA6519,3,79,83,75,24,93,26,8,27,18,5,26,11,0,10,8,3,10,136,111,253
POA6521,4,27,31,44,14,62,9,3,13,9,0,13,6,3,4,4,0,4,83,44,131
POA6522,0,72,74,49,54,103,17,12,25,18,0,15,11,0,14,0,0,5,101,140,239
POA6525,60,520,578,517,183,705,168,27,194,143,24,167,61,11,73,19,0,20,973,766,1746
POA6528,5,41,47,45,14,59,18,0,20,14,0,21,9,0,11,0,0,0,97,65,166
POA6530,372,3921,4292,3790,819,4611,1722,235,1954,1417,131,1550,637,83,717,369,54,420,8308,5241,13543
POA6532,98,508,607,802,188,988,378,49,429,342,34,378,149,14,170,77,8,84,1856,808,2662
POA6535,16,222,235,233,99,337,57,16,72,38,18,51,38,5,43,16,0,24,403,356,761
POA6536,14,260,274,225,347,571,62,32,94,44,28,71,16,13,27,11,4,15,371,680,1057
POA6537,9,219,233,113,525,643,31,50,80,40,42,80,15,13,24,7,7,14,211,857,1065
POA6556,24,150,179,231,23,251,120,6,129,102,3,108,50,0,52,20,0,20,540,190,731
POA6558,10,61,67,108,12,120,41,3,50,38,0,41,18,0,14,4,0,4,217,72,294
POA6560,11,144,154,180,33,212,65,4,68,59,3,62,30,5,39,16,0,21,363,195,553
POA6562,21,98,114,177,25,207,63,6,68,68,3,78,19,10,29,26,0,23,379,140,523
POA6564,5,45,47,47,9,55,23,0,20,13,0,13,3,0,3,4,0,4,88,54,141
POA6566,43,415,462,526,110,637,138,25,167,96,17,112,53,6,58,19,0,21,884,577,1462
POA6567,8,51,57,72,23,95,19,4,22,12,0,11,9,0,7,7,0,6,128,80,208
POA6568,5,25,26,30,5,31,12,0,12,0,0,0,0,0,0,3,0,3,57,31,86
POA6569,8,41,42,36,8,38,7,5,12,9,0,11,5,0,5,5,0,5,67,46,110
POA6571,0,8,13,8,0,12,4,0,4,0,0,0,0,0,0,0,0,0,15,16,33
POA6572,0,4,4,9,0,7,4,0,4,3,0,5,6,0,6,0,0,0,18,4,21
POA6574,6,0,5,6,0,4,4,0,4,3,0,3,0,0,0,0,0,0,19,4,27
POA6575,4,14,15,9,10,14,3,0,7,3,0,0,3,3,6,0,0,0,20,20,46
POA6603,13,158,165,154,39,195,46,5,50,47,9,51,22,0,22,8,0,8,285,208,493
POA6605,0,6,6,3,0,4,3,0,5,0,0,0,0,0,0,0,0,0,7,9,18
POA6606,0,28,31,22,7,24,7,0,7,3,0,3,3,0,3,0,0,0,39,28,67
POA6608,0,13,13,10,3,13,0,4,3,12,0,17,3,0,3,0,0,0,25,29,57
POA6609,3,75,82,81,21,104,39,5,48,32,5,39,24,0,21,12,6,14,192,118,316
POA6612,0,27,28,14,20,34,13,3,13,3,0,5,3,0,3,0,4,5,33,51,91
POA6613,0,3,5,3,3,10,6,0,6,0,0,0,0,0,0,0,0,0,12,7,21
POA6614,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,6,0,5
POA6616,0,6,6,8,5,12,3,0,4,0,0,0,0,0,0,0,0,0,5,14,22
POA6620,0,66,67,38,17,56,12,3,14,13,0,17,3,3,9,0,0,0,72,94,165
POA6623,7,86,90,56,35,96,22,3,24,14,3,19,10,3,13,7,4,12,117,139,255
POA6625,0,4,4,5,0,10,5,0,5,5,0,5,3,0,3,0,0,0,16,3,22
POA6627,0,0,0,6,5,16,3,0,3,0,0,0,0,0,0,3,0,3,15,9,25
POA6628,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,3,0,3
POA6630,7,94,103,47,69,120,13,5,18,22,5,28,3,4,7,5,0,9,98,175,279
POA6631,0,3,3,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,3,3,9
POA6632,0,3,3,9,0,11,7,0,7,0,0,0,4,0,4,0,0,0,17,6,25
POA6635,0,42,42,12,18,30,5,3,10,0,5,6,0,0,0,7,0,8,37,69,103
POA6638,5,123,131,39,79,118,8,12,18,7,12,23,5,9,17,6,10,12,71,246,316
POA6639,0,27,34,14,22,38,0,0,4,0,0,0,0,0,0,0,0,0,16,60,75
POA6640,0,98,99,18,33,55,4,5,7,0,0,0,0,5,5,0,3,3,20,143,168
POA6642,6,165,169,67,78,144,43,14,60,20,13,29,16,8,20,21,0,23,170,277,444
POA6646,0,69,69,24,22,51,14,9,18,0,0,0,7,0,8,7,0,9,56,103,156
POA6701,50,832,881,517,1141,1654,210,104,313,196,113,314,74,54,133,64,30,95,1120,2274,3390
POA6705,7,37,38,15,54,72,5,3,4,7,4,6,3,0,3,9,0,9,38,99,136
POA6707,54,422,467,293,887,1176,142,83,221,147,116,269,69,32,102,30,38,78,743,1581,2320
POA6710,3,154,161,98,278,378,44,20,64,33,17,51,23,3,26,10,4,8,209,478,686
POA6712,0,0,0,0,5,5,0,3,3,0,0,0,0,0,0,0,0,0,0,7,7
POA6713,12,83,100,103,48,150,67,15,80,73,0,80,44,4,50,20,4,21,317,160,480
POA6714,177,1559,1736,1194,749,1943,774,192,964,977,168,1143,459,82,540,224,45,269,3787,2808,6592
POA6716,4,55,61,15,43,63,9,7,14,10,0,11,4,0,7,4,0,4,48,109,156
POA6718,6,57,64,62,30,86,29,4,31,36,3,40,20,0,27,21,0,22,169,97,270
POA6720,11,204,222,147,206,352,99,23,120,101,26,127,69,13,86,31,7,35,459,477,939
POA6721,51,696,745,360,404,761,193,56,246,219,44,267,100,10,109,51,7,58,972,1221,2197
POA6722,124,1292,1411,826,366,1191,548,123,674,488,87,581,272,46,311,211,22,233,2465,1933,4396
POA6725,97,1159,1254,746,1559,2309,506,220,726,527,199,728,285,94,378,222,41,268,2388,3277,5661
POA6726,71,519,591,425,811,1237,273,102,373,255,83,338,152,39,190,107,22,129,1278,1568,2853
POA6728,30,690,723,315,529,845,173,83,252,147,63,209,106,47,151,156,20,181,926,1434,2362
POA6740,3,205,208,88,157,245,45,20,72,43,18,62,35,8,41,48,11,61,264,421,683
POA6743,60,887,944,448,768,1216,265,115,382,228,109,338,140,49,185,151,20,172,1293,1956,3248
POA6751,34,437,467,212,357,571,119,40,160,171,48,217,94,22,118,49,11,62,679,921,1596
POA6753,42,591,633,326,127,451,218,40,258,223,38,262,119,14,131,82,15,100,997,829,1826
POA6754,20,134,152,96,24,126,37,14,52,44,10,53,23,4,26,8,0,11,235,179,416
POA6758,0,26,26,9,11,18,4,0,7,0,0,0,0,0,0,7,0,13,24,41,62
POA6760,3,99,103,24,93,121,3,4,9,9,6,8,10,3,8,20,0,20,61,207,265
POA6762,0,18,18,6,5,6,10,0,10,3,0,3,0,0,0,19,0,19,44,21,66
POA6765,8,175,180,97,151,245,50,9,54,54,3,55,47,9,51,61,5,64,313,345,662
POA6770,4,369,374,142,282,427,122,31,151,101,28,132,64,14,78,147,15,152,576,740,1315
POA7000,95,2089,2182,1790,454,2245,742,246,992,623,106,725,224,29,250,68,11,76,3543,2934,6474
POA7004,67,1128,1195,979,242,1224,372,117,487,336,38,374,109,12,127,57,11,64,1917,1551,3468
POA7005,67,1500,1569,1634,317,1951,650,152,804,612,107,718,231,58,281,119,26,146,3314,2159,5468
POA7007,24,308,329,393,53,442,203,19,221,193,13,206,71,8,75,34,4,39,916,396,1312
POA7008,91,1628,1720,1458,231,1689,804,103,902,676,48,720,231,21,253,94,11,103,3351,2039,5388
POA7009,95,1714,1804,1480,273,1749,729,111,839,636,63,696,293,35,329,189,14,211,3422,2212,5622
POA7010,104,2552,2650,2012,328,2342,1059,115,1167,766,64,827,386,38,421,241,8,249,4557,3096,7659
POA7011,89,1989,2074,1787,265,2048,955,83,1042,756,45,802,336,23,359,176,9,184,4094,2415,6511
POA7012,7,55,62,111,10,117,53,3,54,47,0,41,14,0,14,13,0,13,243,68,308
POA7015,66,1371,1440,1555,150,1706,598,51,651,560,22,588,187,12,200,71,7,82,3038,1617,4654
POA7016,16,268,280,276,43,326,181,12,191,114,12,118,54,5,59,46,3,49,680,333,1018
POA7017,40,414,456,806,83,893,412,16,427,391,5,397,139,5,144,48,3,45,1834,522,2356
POA7018,161,2707,2867,3029,387,3421,1405,105,1507,1161,49,1208,455,30,487,184,16,198,6398,3285,9687
POA7019,62,816,879,846,129,977,496,45,540,389,37,426,158,13,170,94,10,103,2046,1047,3097
POA7020,26,116,144,324,28,349,161,6,171,175,6,176,69,0,67,33,0,33,777,163,941
POA7021,18,176,199,323,37,364,164,3,170,134,4,139,79,6,86,21,6,20,742,235,975
POA7022,9,105,116,147,20,167,50,0,52,47,4,46,21,0,21,7,0,7,277,128,406
POA7023,0,64,67,70,7,75,19,0,19,15,0,15,3,0,3,0,0,0,107,70,182
