SA3_CODE_2021,M_15_19_yr_VWOG_Volunteer,M_15_19_yr_VWOG_Not_vol,M_15_19_yr_VWOG_NS,M_15_19_yr_Oseas_visitors,M_15_19_yr_Total,M_20_24_yr_VWOG_Volunteer,M_20_24_yr_VWOG_Not_vol,M_20_24_yr_VWOG_NS,M_20_24_yr_Oseas_visitors,M_20_24_yr_Total,M_25_34_yr_VWOG_Volunteer,M_25_34_yr_VWOG_Not_vol,M_25_34_yr_VWOG_NS,M_25_34_yr_Oseas_visitors,M_25_34_yr_Total,M_35_44_yr_VWOG_Volunteer,M_35_44_yr_VWOG_Not_vol,M_35_44_yr_VWOG_NS,M_35_44_yr_Oseas_visitors,M_35_44_yr_Total,M_45_54_yr_VWOG_Volunteer,M_45_54_yr_VWOG_Not_vol,M_45_54_yr_VWOG_NS,M_45_54_yr_Oseas_visitors,M_45_54_yr_Total,M_55_64_yr_VWOG_Volunteer,M_55_64_yr_VWOG_Not_vol,M_55_64_yr_VWOG_NS,M_55_64_yr_Oseas_visitors,M_55_64_yr_Total,M_65_74_yr_VWOG_Volunteer,M_65_74_yr_VWOG_Not_vol,M_65_74_yr_VWOG_NS,M_65_74_yr_Oseas_visitors,M_65_74_yr_Total,M_75_84_yr_VWOG_Volunteer,M_75_84_yr_VWOG_Not_vol,M_75_84_yr_VWOG_NS,M_75_84_yr_Oseas_visitors,M_75_84_yr_Total,M_85_yr_over_VWOG_Volunteer,M_85_yr_over_VWOG_Not_vol,M_85_yr_over_Voluntary_wk_ns,M_85_yr_over_Oseas_visitors,M_85_yr_over_Tot,M_Tot_VWOG_Volunteer,M_Tot_VWOG_Not_vol,M_Tot_VWOG_NS,M_Tot_Overseas_visitors,M_Tot_Tot,F_15_19_yr_VWOG_Volunteer,F_15_19_yr_VWOG_Not_vol,F_15_19_yr_VWOG_NS,F_15_19_yr_Oseas_visitors,F_15_19_yr_Total,F_20_24_yr_VWOG_Volunteer,F_20_24_yr_VWOG_Not_vol,F_20_24_yr_VWOG_NS,F_20_24_yr_Oseas_visitors,F_20_24_yr_Total,F_25_34_yr_VWOG_Volunteer,F_25_34_yr_VWOG_Not_vol,F_25_34_yr_VWOG_NS,F_25_34_yr_Oseas_visitors,F_25_34_yr_Total,F_35_44_yr_VWOG_Volunteer,F_35_44_yr_VWOG_Not_vol,F_35_44_yr_VWOG_NS,F_35_44_yr_Oseas_visitors,F_35_44_yr_Total,F_45_54_yr_VWOG_Volunteer,F_45_54_yr_VWOG_Not_vol,F_45_54_yr_VWOG_NS,F_45_54_yr_Oseas_visitors,F_45_54_yr_Total,F_55_64_yr_VWOG_Volunteer,F_55_64_yr_VWOG_Not_vol,F_55_64_yr_VWOG_NS,F_55_64_yr_Oseas_visitors,F_55_64_yr_Total,F_65_74_yr_VWOG_Volunteer,F_65_74_yr_VWOG_Not_vol,F_65_74_yr_VWOG_NS,F_65_74_yr_Oseas_visitors,F_65_74_yr_Total,F_75_84_yr_VWOG_Volunteer,F_75_84_yr_VWOG_Not_vol,F_75_84_yr_VWOG_NS,F_75_84_yr_Oseas_visitors,F_75_84_yr_Total,F_85_yr_over_VWOG_Volunteer,F_85_yr_over_VWOG_Not_vol,F_85_yr_over_Voluntary_wk_ns,F_85yr_over_Oseas_visitors,F_85_yr_over_Tot,F_Tot_VWOG_Volunteer,F_Tot_VWOG_Not_vol,F_Tot_VWOG_NS,F_Tot_Overseas_visitors,F_Tot_Tot,P_15_19_yr_VWOG_Volunteer,P_15_19_yr_VWOG_Not_vol,P_15_19_yr_VWOG_NS,P_15_19_yr_Oseas_visitors,P_15_19_yr_Total,P_20_24_yr_VWOG_Volunteer,P_20_24_yr_VWOG_Not_vol,P_20_24_yr_VWOG_NS,P_20_24_yr_Oseas_visitors,P_20_24_yr_Total,P_25_34_yr_VWOG_Volunteer,P_25_34_yr_VWOG_Not_vol,P_25_34_yr_VWOG_NS,P_25_34_yr_Oseas_visitors,P_25_34_yr_Total,P_35_44_yr_VWOG_Volunteer,P_35_44_yr_VWOG_Not_vol,P_35_44_yr_VWOG_NS,P_35_44_yr_Oseas_visitors,P_35_44_yr_Total,P_45_54_yr_VWOG_Volunteer,P_45_54_yr_VWOG_Not_vol,P_45_54_yr_VWOG_NS,P_45_54_yr_Oseas_visitors,P_45_54_yr_Total,P_55_64_yr_VWOG_Volunteer,P_55_64_yr_VWOG_Not_vol,P_55_64_yr_VWOG_NS,P_55_64_yr_Oseas_visitors,P_55_64_yr_Total,P_65_74_yr_VWOG_Volunteer,P_65_74_yr_VWOG_Not_vol,P_65_74_yr_VWOG_NS,P_65_74_yr_Oseas_visitors,P_65_74_yr_Total,P_75_84_yr_VWOG_Volunteer,P_75_84_yr_VWOG_Not_vol,P_75_84_yr_VWOG_NS,P_75_84_yr_Oseas_visitors,P_75_84_yr_Total,P_85_yr_over_VWOG_Volunteer,P_85_yr_over_VWOG_Not_vol,P_85_yr_over_Voluntary_wk_ns,P_85_yr_over_Oseas_visitors,P_85_yr_over_Tot,P_Tot_VWOG_Volunteer,P_Tot_VWOG_Not_vol,P_Tot_VWOG_NS,P_Tot_Overseas_visitors,P_Tot_Total
50701,526,2584,128,12,3255,418,2977,146,4,3535,754,6969,348,11,8077,1079,7091,354,4,8527,1013,6024,236,11,7281,641,4937,170,19,5765,516,3517,176,20,4232,222,1764,174,6,2163,20,546,115,0,679,5189,36407,1841,91,43524,668,2331,118,0,3120,634,2877,135,7,3653,1111,7482,344,17,8955,1652,7132,287,4,9080,1407,6054,229,14,7699,831,5311,203,25,6367,660,3796,188,28,4676,238,1971,214,3,2422,37,850,204,0,1098,7235,37804,1922,98,47063,1194,4916,249,17,6376,1049,5850,284,7,7192,1861,14452,690,27,17036,2725,14225,640,14,17604,2423,12078,459,23,14988,1474,10246,368,43,12125,1177,7318,362,48,8910,460,3732,386,9,4583,63,1395,319,0,1775,12423,74209,3762,189,90585
50702,179,742,43,0,964,170,799,80,16,1061,345,1920,212,49,2530,429,2019,195,20,2662,530,1894,225,19,2668,521,1966,168,16,2680,445,1550,120,11,2127,204,807,96,5,1116,25,361,65,3,457,2848,12076,1214,134,16267,268,690,37,0,1003,277,803,76,10,1179,496,2021,177,30,2725,636,1943,156,7,2742,724,1958,142,11,2837,592,2104,116,12,2823,571,1590,119,6,2292,233,947,99,5,1285,21,540,110,0,679,3824,12610,1041,86,17562,449,1436,82,5,1971,443,1602,163,32,2239,844,3943,388,82,5260,1063,3967,354,26,5403,1253,3863,366,25,5509,1110,4070,285,32,5502,1016,3142,242,16,4418,430,1764,201,6,2390,50,909,181,3,1132,6671,24681,2255,215,33822
50703,148,1099,135,0,1374,120,1221,224,0,1564,247,2833,657,8,3747,377,2920,525,5,3823,305,2217,271,0,2795,164,1643,125,3,1940,147,1037,83,13,1275,67,522,26,4,622,13,154,16,0,176,1582,13627,2059,40,17310,158,989,79,0,1222,165,1155,70,0,1394,385,3212,172,0,3775,569,2929,170,4,3669,381,2177,120,4,2680,268,1703,94,5,2073,205,1111,65,9,1391,68,576,38,0,687,12,208,17,0,238,2215,14059,813,29,17118,306,2083,207,0,2600,288,2377,287,0,2954,637,6045,822,13,7517,947,5844,699,3,7496,683,4394,394,7,5475,432,3347,216,14,4012,351,2145,148,22,2664,136,1095,64,10,1301,23,360,35,0,413,3800,27692,2871,68,34433
50704,670,2536,98,6,3314,585,2414,103,0,3104,664,4395,223,18,5299,1056,4935,203,33,6225,1474,4742,193,20,6434,997,4795,190,26,6008,1046,4227,200,24,5502,558,2363,218,9,3145,116,1009,176,0,1302,7168,31419,1606,131,40327,1061,2199,134,8,3398,854,2170,114,9,3152,922,4441,280,14,5659,1742,5274,242,16,7264,1932,5212,223,24,7390,1312,5459,209,22,7002,1247,4805,222,25,6301,643,2781,257,9,3700,109,1759,282,5,2154,9824,34100,1964,128,46013,1733,4733,234,12,6714,1435,4589,219,16,6259,1590,8837,502,32,10958,2797,10208,445,43,13495,3405,9958,413,45,13817,2311,10252,403,42,13009,2293,9035,419,44,11797,1205,5150,477,17,6843,223,2765,458,7,3453,16989,65523,3572,262,86339
50705,523,3744,212,0,4489,332,3318,315,14,3973,625,7126,595,15,8351,882,6696,492,16,8091,890,6722,360,9,7980,671,6168,279,19,7135,597,4081,195,11,4888,304,2327,205,4,2841,48,663,137,4,846,4867,40848,2786,89,48599,641,3384,208,0,4236,495,3126,221,4,3840,1006,7702,510,17,9225,1635,7366,403,9,9412,1320,7303,338,7,8967,970,6351,227,30,7568,819,4490,237,19,5566,394,2531,278,4,3208,59,916,238,0,1213,7342,43163,2650,92,53240,1166,7123,424,4,8721,823,6443,528,14,7819,1631,14818,1100,27,17577,2519,14060,896,24,17500,2208,14028,698,18,16949,1637,12522,508,42,14706,1413,8569,437,33,10455,699,4859,477,13,6054,105,1581,373,8,2063,12210,84008,5440,184,101841
50901,341,1382,179,0,1905,202,1040,138,10,1389,488,2294,414,15,3212,790,2137,420,7,3353,906,2517,359,0,3782,969,3044,317,5,4331,907,2629,258,4,3800,458,1418,149,7,2037,86,529,81,0,693,5146,16978,2316,53,24492,360,1198,161,0,1723,200,943,91,0,1236,682,2248,245,10,3189,1200,2130,256,4,3590,1224,2602,256,5,4084,1218,3026,269,3,4518,1124,2457,251,3,3834,503,1512,207,0,2220,102,700,127,0,931,6613,16818,1856,25,25322,702,2578,341,3,3625,398,1987,228,11,2624,1171,4542,662,28,6395,1991,4266,674,8,6934,2131,5121,614,5,7871,2188,6065,587,7,8850,2032,5084,506,14,7629,964,2928,353,9,4254,180,1230,212,4,1628,11758,33802,4175,77,49812
50902,241,1022,181,0,1445,171,938,210,22,1341,439,2039,548,55,3086,699,1968,521,33,3222,774,2522,597,6,3896,967,3164,577,0,4710,945,2865,424,3,4237,416,1347,251,0,2014,69,345,74,0,483,4724,16202,3387,122,24434,220,904,160,0,1277,173,732,123,7,1033,556,1868,282,24,2726,1035,1704,312,17,3071,945,2353,391,12,3692,1101,2881,374,0,4357,976,2395,357,5,3738,433,1161,240,4,1838,94,469,104,0,661,5539,14467,2338,64,22397,462,1928,337,0,2725,346,1670,340,27,2373,998,3903,831,76,5817,1736,3673,834,53,6289,1716,4870,985,13,7587,2068,6042,959,0,9063,1922,5261,780,7,7972,847,2504,496,4,3857,164,808,169,0,1145,10264,30665,5725,185,46831
50903,101,302,61,0,459,91,333,59,5,484,227,732,113,7,1086,378,701,137,0,1221,422,891,153,0,1462,397,1025,171,0,1600,361,853,113,0,1326,188,390,72,0,647,31,141,36,0,200,2193,5370,901,18,8483,86,271,59,0,413,76,256,40,4,376,265,634,96,4,1000,491,501,131,0,1122,436,680,117,0,1233,433,875,114,0,1431,385,634,96,0,1124,182,370,85,0,636,36,180,55,0,274,2397,4400,797,11,7599,190,569,119,0,878,160,588,104,8,859,493,1370,209,15,2088,875,1198,265,0,2339,853,1574,264,4,2694,840,1904,282,3,3028,745,1489,214,0,2445,371,757,162,0,1284,64,319,93,0,476,4587,9767,1703,34,16085
51001,81,802,195,0,1075,113,912,275,41,1339,406,2440,694,80,3616,467,2277,606,22,3368,524,2074,650,8,3251,510,2346,595,4,3454,617,2367,407,16,3403,174,641,148,0,967,5,73,22,0,105,2896,13929,3593,163,20586,116,813,210,0,1131,174,992,240,49,1458,555,2771,740,104,4167,683,2249,530,18,3480,611,1963,509,5,3082,758,2519,535,10,3822,569,1981,370,12,2929,152,433,126,0,714,11,73,31,0,112,3615,13789,3288,198,20894,192,1611,403,0,2211,290,1905,523,87,2804,954,5208,1434,179,7779,1150,4525,1135,42,6849,1130,4038,1154,14,6332,1269,4864,1129,17,7273,1184,4344,779,26,6330,324,1073,275,0,1680,16,147,56,0,216,6509,27717,6883,365,41479
51002,57,498,138,0,687,65,763,346,5,1176,391,3329,1822,32,5569,496,3377,1984,38,5899,383,2875,1677,33,4963,271,2148,1153,18,3586,132,640,263,3,1039,33,123,34,0,199,5,20,5,0,26,1831,13768,7420,132,23140,50,410,95,0,552,81,623,225,10,935,387,2030,670,24,3109,418,1438,430,0,2290,248,1142,418,5,1815,200,929,286,8,1423,110,423,90,3,629,24,88,30,0,138,3,19,0,0,25,1513,7105,2245,56,10924,109,901,228,0,1242,144,1382,573,15,2119,776,5355,2492,53,8678,912,4822,2417,41,8190,635,4012,2100,35,6781,465,3077,1432,26,5007,242,1067,352,8,1667,57,214,64,3,338,3,39,8,0,52,3343,20877,9664,187,34070
51003,95,586,170,0,856,96,762,351,8,1222,404,2977,1552,47,4975,717,3194,1708,37,5662,521,2799,1563,31,4910,330,2144,1123,23,3626,198,863,322,13,1400,56,212,70,5,343,0,18,6,0,32,2417,13556,6868,169,23008,111,424,115,0,656,108,592,212,17,931,495,2047,644,26,3210,700,1605,479,3,2794,429,1343,417,0,2193,285,1060,342,11,1703,202,635,205,10,1055,43,164,52,0,258,0,10,4,0,16,2376,7895,2471,76,12811,212,1014,285,0,1508,200,1359,563,25,2151,892,5026,2194,76,8184,1422,4795,2191,45,8447,946,4143,1976,33,7102,618,3213,1471,40,5332,403,1502,525,19,2457,94,374,128,5,604,0,29,8,0,41,4788,21451,9340,243,35822
51101,119,325,56,0,496,58,306,72,7,435,140,763,156,14,1077,250,669,121,4,1039,267,800,181,0,1255,232,856,146,5,1237,206,575,97,0,871,118,308,71,0,494,27,89,9,0,124,1405,4691,902,27,7026,80,291,50,0,418,51,289,37,0,376,223,651,86,4,965,332,531,108,0,967,330,607,100,0,1035,262,701,88,3,1052,228,514,86,0,835,128,324,63,0,526,24,150,16,0,195,1659,4059,636,12,6370,197,618,99,0,915,107,595,106,7,814,362,1414,244,20,2041,581,1199,231,4,2014,591,1412,282,0,2294,496,1559,234,3,2293,435,1092,183,3,1706,246,631,134,0,1016,55,233,25,0,316,3062,8751,1541,43,13397
51102,31,181,54,0,264,41,221,60,22,342,135,723,154,50,1064,182,667,131,12,997,209,733,149,7,1100,293,1059,163,5,1516,401,1332,183,0,1917,162,486,73,0,727,8,69,9,0,89,1471,5476,975,106,8023,32,166,42,0,243,62,281,71,15,427,198,819,150,34,1195,283,580,112,4,972,245,607,124,3,979,314,1081,147,0,1547,410,1090,146,5,1653,121,337,54,0,514,11,50,12,0,74,1679,5000,858,67,7601,62,345,96,0,506,106,499,127,38,771,335,1538,302,89,2264,468,1247,240,19,1972,454,1339,272,9,2077,608,2142,310,5,3062,819,2418,328,4,3569,283,823,132,0,1244,17,115,20,0,156,3146,10472,1828,170,15625
51103,106,852,156,0,1116,131,1238,489,8,1866,347,3239,1565,28,5174,417,2890,1432,19,4760,411,2761,1309,13,4496,312,2447,971,17,3746,183,1172,362,6,1722,61,364,77,0,496,7,61,11,0,84,1964,15031,6377,94,23466,121,730,148,0,1003,136,959,251,9,1344,369,2361,591,20,3340,485,1925,468,3,2881,398,1848,406,4,2657,302,1654,362,8,2325,175,843,201,9,1227,47,326,53,0,421,4,119,24,4,153,2033,10755,2506,53,15349,227,1587,302,5,2116,263,2195,734,11,3210,712,5601,2149,44,8514,901,4815,1904,17,7642,812,4609,1717,13,7155,612,4100,1335,21,6069,357,2013,568,19,2955,104,685,129,0,919,13,182,40,4,241,3998,25787,8886,145,38820
51104,189,1235,230,0,1659,137,1138,299,7,1583,402,2683,950,25,4052,624,2533,915,8,4077,662,2921,865,6,4458,731,3181,703,12,4631,737,2613,462,0,3816,308,1251,246,5,1799,49,368,87,3,499,3848,17913,4750,67,26584,220,1102,186,0,1515,174,1056,209,0,1445,494,2361,465,16,3338,853,2210,503,0,3570,833,2606,429,3,3872,851,2892,450,4,4190,860,2362,379,0,3603,378,1127,207,4,1716,58,453,109,0,623,4727,16175,2943,34,23878,412,2341,416,0,3173,317,2199,511,8,3034,896,5043,1412,41,7391,1481,4746,1414,12,7650,1500,5526,1296,16,8332,1583,6070,1152,16,8825,1598,4977,842,5,7417,678,2376,456,9,3515,109,819,194,5,1128,8574,34092,7694,100,50456
59797,0,3,10,0,14,6,50,28,0,81,18,223,194,24,459,71,422,413,37,945,62,402,377,53,896,31,223,196,24,473,18,58,37,0,119,3,9,0,0,15,0,0,0,0,0,212,1392,1254,143,3002,0,7,3,0,8,3,16,15,0,37,11,44,32,3,94,5,23,20,7,55,7,34,23,0,57,11,47,24,3,86,10,35,14,0,61,6,8,5,0,17,0,0,0,4,3,54,208,125,16,405,0,10,6,0,19,7,65,43,0,121,27,266,225,33,549,79,444,432,37,999,64,433,394,61,951,43,270,218,29,560,28,90,52,0,178,10,14,6,0,32,0,0,0,4,3,263,1602,1376,164,3410
60101,52,530,55,0,631,56,526,43,0,619,101,1115,70,0,1287,134,942,69,0,1146,124,971,60,0,1156,97,897,37,0,1033,117,706,46,0,868,36,308,15,0,365,8,59,4,0,73,717,6058,394,4,7177,59,454,49,0,557,67,552,45,0,659,134,1290,85,0,1514,178,1060,69,0,1299,158,1035,51,0,1242,119,965,45,0,1130,126,754,48,0,932,52,322,35,0,406,4,103,9,0,110,894,6525,434,8,7859,112,981,100,0,1195,116,1073,83,0,1275,234,2407,157,0,2797,309,2002,137,0,2448,281,2011,111,0,2401,217,1860,83,3,2163,240,1462,94,0,1804,86,631,50,0,770,13,166,13,0,183,1609,12583,828,8,15034
60102,212,1257,88,0,1554,176,1341,115,0,1631,556,3352,339,5,4258,592,2809,287,4,3686,624,2601,177,3,3411,570,2657,145,0,3376,666,2204,126,5,2996,340,1248,99,4,1692,40,478,55,0,578,3777,17950,1433,21,23183,301,1101,61,0,1469,211,1208,72,0,1491,651,3348,168,3,4167,800,2944,157,0,3906,735,2787,95,7,3627,685,3027,88,5,3806,782,2474,126,3,3383,386,1612,128,5,2134,63,857,95,3,1015,4619,19355,991,31,24994,512,2358,152,0,3020,388,2548,183,4,3121,1214,6703,508,4,8424,1391,5752,440,0,7594,1363,5388,277,12,7037,1256,5684,235,5,7182,1445,4674,252,6,6378,727,2864,228,7,3830,97,1339,150,0,1591,8396,37310,2425,51,48182
60103,160,1279,88,0,1523,199,1481,69,0,1753,779,4450,268,4,5503,546,3035,179,0,3762,375,2637,162,0,3180,402,2753,155,7,3311,372,1983,116,3,2468,181,1149,116,0,1438,30,452,46,0,525,3040,19210,1198,18,23472,188,1166,106,0,1466,256,1419,89,0,1762,795,4012,270,0,5074,613,2933,171,0,3714,495,2698,150,5,3351,499,2837,122,3,3464,501,2246,142,0,2890,214,1593,150,0,1967,45,705,73,0,827,3609,19609,1274,17,24513,346,2442,192,0,2985,448,2900,164,0,3512,1579,8455,539,8,10580,1159,5966,349,0,7483,866,5333,316,7,6526,901,5588,275,8,6780,874,4227,258,3,5359,394,2739,265,3,3407,72,1160,113,0,1357,6650,38821,2476,41,47985
60104,219,928,30,0,1175,155,748,23,0,929,426,1783,66,0,2279,488,1735,46,0,2273,544,1513,49,3,2107,406,1508,46,3,1964,455,1291,40,6,1783,215,749,40,0,999,28,241,23,0,285,2933,10490,369,12,13804,292,761,19,0,1069,199,662,19,0,883,510,1839,64,8,2420,726,1729,64,3,2520,722,1712,58,4,2495,525,1690,40,7,2259,599,1449,55,9,2111,249,871,53,0,1170,39,389,32,0,459,3860,11097,409,25,15388,511,1689,46,0,2246,351,1415,44,0,1810,938,3619,129,12,4696,1213,3464,110,0,4791,1264,3222,105,7,4598,931,3193,89,8,4221,1056,2739,95,9,3902,461,1620,93,0,2172,66,626,54,0,750,6796,21589,778,36,29192
60105,335,1096,61,0,1493,446,1543,127,50,2169,1113,3997,358,129,5601,707,2558,221,31,3519,887,2223,170,7,3293,787,2120,162,12,3079,803,1816,150,10,2779,307,1001,97,0,1408,47,392,46,0,487,5436,16747,1397,249,23830,426,970,60,3,1463,606,1424,107,9,2155,1432,3771,295,18,5517,975,2538,182,7,3704,1064,2346,159,4,3570,873,2383,167,26,3441,880,1961,155,10,3006,357,1220,111,4,1688,43,752,110,0,905,6660,17360,1354,85,25450,759,2065,122,3,2957,1057,2970,232,63,4330,2551,7769,653,146,11120,1686,5098,397,37,7225,1945,4565,334,14,6860,1660,4498,330,31,6521,1684,3778,311,14,5784,662,2216,208,8,3094,88,1146,157,0,1393,12094,34107,2747,328,49280
60106,55,413,39,0,503,53,369,24,0,446,126,922,62,3,1110,154,870,68,0,1093,155,845,46,0,1049,233,1057,65,0,1359,198,854,63,0,1115,76,393,42,0,504,9,127,11,0,150,1058,5843,419,9,7326,61,335,36,0,431,58,354,21,0,439,177,952,69,5,1201,205,877,84,0,1158,225,896,57,0,1177,250,1086,55,0,1390,213,859,61,0,1132,95,426,45,0,567,10,153,22,0,181,1293,5931,445,5,7674,113,742,81,0,937,111,726,39,0,882,306,1871,125,9,2308,358,1742,143,4,2247,381,1743,102,0,2229,482,2146,122,0,2754,413,1710,119,0,2246,168,815,94,0,1073,22,281,38,0,334,2349,11775,862,10,15002
60201,336,2112,153,3,2608,358,2374,228,44,3003,882,5396,434,10,6723,800,4022,249,10,5081,881,3994,234,3,5110,827,3776,214,3,4822,787,3078,187,5,4051,412,1923,152,0,2498,47,704,90,0,843,5324,27375,1948,87,34735,449,1995,122,5,2574,419,2198,191,4,2817,964,5135,314,39,6452,1100,4156,205,11,5466,1117,4359,210,10,5695,975,4194,189,10,5366,996,3562,209,5,4777,433,2475,215,0,3128,73,1257,168,3,1494,6525,29324,1825,75,37757,785,4106,280,8,5180,782,4572,420,47,5822,1842,10529,750,46,13172,1897,8178,447,20,10543,1994,8352,443,15,10803,1800,7975,402,8,10182,1780,6638,392,15,8826,849,4395,374,3,5623,124,1958,255,3,2334,11849,56706,3774,160,72491
60202,84,527,47,0,665,41,464,25,6,542,143,898,72,10,1121,204,851,68,5,1130,261,1144,77,6,1484,361,1447,107,0,1917,401,1327,107,0,1837,169,680,63,0,908,20,166,23,0,211,1688,7500,588,31,9813,116,441,43,0,593,69,430,31,0,531,167,923,74,0,1168,335,889,64,3,1296,342,1189,84,5,1620,454,1458,113,0,2020,482,1185,108,0,1778,178,639,76,3,893,15,230,22,0,263,2152,7389,620,12,10169,195,969,95,0,1259,113,897,59,9,1069,311,1820,145,13,2288,546,1739,132,12,2426,608,2331,161,8,3107,817,2905,212,0,3941,882,2514,215,0,3614,348,1317,135,0,1804,35,395,44,0,474,3845,14887,1200,46,19982
60203,115,770,100,0,990,83,697,51,7,834,250,1593,118,19,1986,335,1449,132,20,1932,449,1826,153,0,2429,638,2397,200,0,3238,684,2274,198,3,3164,283,1081,119,0,1486,41,307,48,0,402,2882,12391,1118,58,16455,146,658,82,0,889,112,652,43,0,816,293,1608,105,15,2026,482,1452,142,9,2078,546,1926,143,0,2609,703,2411,183,0,3302,721,1933,173,0,2828,281,1073,131,0,1484,34,370,92,6,497,3314,12078,1099,34,16524,260,1432,185,0,1874,198,1351,94,10,1648,547,3199,228,35,4006,814,2896,273,24,4005,990,3756,294,0,5040,1343,4805,386,7,6540,1404,4214,373,4,5990,565,2152,253,5,2969,74,676,144,6,896,6195,24469,2221,91,32980
60301,42,291,52,0,389,39,277,31,0,345,50,548,51,0,650,104,548,61,0,717,124,692,73,0,893,163,857,86,0,1104,171,647,74,0,886,58,295,32,0,389,3,51,8,0,70,759,4215,471,6,5449,40,235,51,0,329,29,243,26,0,301,72,522,46,3,644,155,513,58,0,716,132,648,53,0,839,201,707,70,0,983,150,508,46,0,707,47,208,24,0,281,3,57,11,0,72,827,3653,388,6,4876,76,528,108,0,715,73,521,55,0,652,125,1075,99,0,1300,259,1057,116,0,1438,259,1343,129,0,1733,360,1564,154,0,2083,314,1155,117,0,1590,103,506,56,0,668,9,111,21,0,146,1586,7870,862,5,10324
60302,72,460,56,0,591,55,383,33,0,468,129,781,69,3,986,209,908,73,0,1190,259,1080,90,0,1434,376,1263,110,0,1743,355,1140,120,0,1619,145,525,61,0,732,5,122,37,0,165,1604,6664,645,9,8931,91,350,25,0,471,62,317,32,0,406,177,817,88,0,1079,331,903,79,0,1313,376,987,80,0,1440,424,1275,95,0,1804,387,1036,98,0,1526,99,487,71,0,656,21,160,37,0,212,1962,6334,604,5,8910,164,815,84,0,1061,115,697,65,0,878,301,1595,162,3,2065,539,1814,152,6,2503,641,2070,169,0,2876,797,2542,205,3,3547,746,2177,222,6,3144,236,1014,133,0,1383,21,283,76,0,382,3564,12999,1256,14,17834
60303,16,105,16,0,133,13,111,20,5,145,54,308,41,15,421,52,258,29,7,351,74,355,41,0,467,158,552,50,0,765,213,554,48,0,820,91,259,40,0,387,14,74,7,0,91,691,2572,294,25,3582,14,81,10,0,102,12,69,11,0,85,63,260,53,3,378,92,258,39,4,394,96,322,30,0,446,197,543,56,0,791,222,464,34,0,723,77,219,30,0,323,13,77,15,0,105,782,2289,274,13,3362,28,189,26,0,241,25,178,28,4,233,117,569,95,26,800,148,515,72,12,745,169,672,67,0,910,356,1092,107,0,1555,439,1018,84,0,1548,167,476,69,0,709,24,146,25,0,200,1471,4862,569,39,6942
60401,174,1158,112,0,1435,147,1097,87,0,1333,331,2192,151,14,2681,404,1918,154,9,2483,481,2257,168,0,2905,521,2723,154,4,3402,600,2157,157,3,2920,296,1311,125,0,1740,38,434,56,0,522,2992,15255,1157,27,19437,223,1158,98,0,1485,175,1117,72,0,1359,413,2328,135,4,2882,556,2115,148,0,2820,596,2532,165,0,3296,720,2842,133,3,3695,693,2354,159,4,3215,321,1529,159,0,2011,38,748,65,5,847,3738,16726,1121,21,21609,397,2311,210,0,2918,321,2213,153,3,2692,737,4520,288,20,5560,962,4043,298,11,5305,1074,4791,335,3,6200,1243,5567,285,9,7103,1295,4509,313,9,6131,621,2843,287,3,3752,72,1179,116,5,1372,6726,31988,2280,47,41043
60402,176,1073,87,0,1340,130,1009,67,9,1207,310,2290,180,12,2798,370,1887,130,11,2407,477,2272,167,7,2921,524,2528,166,0,3219,623,2275,168,3,3072,286,1308,126,0,1724,31,378,64,0,477,2927,15023,1158,48,19158,186,969,71,0,1231,160,936,63,0,1162,396,2334,167,12,2901,580,1975,132,3,2692,585,2494,133,0,3215,674,2736,166,8,3585,765,2321,162,0,3244,273,1432,159,3,1873,36,600,93,0,725,3652,15799,1136,32,20620,362,2041,163,0,2568,289,1942,124,9,2367,701,4620,343,28,5702,950,3863,266,15,5096,1061,4767,303,10,6138,1197,5268,330,4,6798,1383,4597,325,0,6313,561,2740,284,4,3592,69,983,154,0,1205,6580,30820,2295,82,39775
60403,69,320,54,0,437,49,348,37,0,444,149,886,119,0,1157,183,787,125,0,1090,217,976,109,4,1304,276,1095,111,0,1487,265,835,111,0,1215,90,393,55,0,541,8,96,24,0,126,1309,5743,743,15,7808,67,274,47,0,391,48,304,34,0,390,196,751,113,4,1064,262,636,87,0,983,248,826,85,0,1160,336,936,101,0,1373,309,687,91,0,1088,103,341,55,0,499,5,138,25,0,170,1568,4899,638,10,7113,136,588,101,0,825,97,653,72,0,828,347,1634,234,7,2227,444,1419,207,0,2078,461,1804,192,4,2462,608,2028,217,3,2857,576,1525,202,4,2308,195,734,113,0,1041,19,231,45,4,296,2886,10643,1378,22,14924
69797,0,0,0,0,0,3,8,0,0,9,0,29,25,3,58,3,37,24,3,67,12,35,22,0,71,4,39,20,0,63,3,20,0,0,25,0,4,0,0,4,0,0,0,0,0,31,161,97,8,296,0,0,0,0,4,0,3,0,0,6,0,8,0,0,13,0,7,3,0,16,0,10,4,0,18,8,9,3,0,11,4,4,0,0,9,0,0,0,0,0,0,0,0,0,0,17,44,11,0,75,6,5,0,0,5,6,11,0,0,15,4,36,25,3,69,8,41,30,4,78,11,46,31,0,90,8,43,25,0,77,5,26,0,0,33,0,7,0,0,3,0,0,0,0,0,42,209,112,13,374
