SED_CODE_2021,M_15_19_yr_VWOG_Volunteer,M_15_19_yr_VWOG_Not_vol,M_15_19_yr_VWOG_NS,M_15_19_yr_Oseas_visitors,M_15_19_yr_Total,M_20_24_yr_VWOG_Volunteer,M_20_24_yr_VWOG_Not_vol,M_20_24_yr_VWOG_NS,M_20_24_yr_Oseas_visitors,M_20_24_yr_Total,M_25_34_yr_VWOG_Volunteer,M_25_34_yr_VWOG_Not_vol,M_25_34_yr_VWOG_NS,M_25_34_yr_Oseas_visitors,M_25_34_yr_Total,M_35_44_yr_VWOG_Volunteer,M_35_44_yr_VWOG_Not_vol,M_35_44_yr_VWOG_NS,M_35_44_yr_Oseas_visitors,M_35_44_yr_Total,M_45_54_yr_VWOG_Volunteer,M_45_54_yr_VWOG_Not_vol,M_45_54_yr_VWOG_NS,M_45_54_yr_Oseas_visitors,M_45_54_yr_Total,M_55_64_yr_VWOG_Volunteer,M_55_64_yr_VWOG_Not_vol,M_55_64_yr_VWOG_NS,M_55_64_yr_Oseas_visitors,M_55_64_yr_Total,M_65_74_yr_VWOG_Volunteer,M_65_74_yr_VWOG_Not_vol,M_65_74_yr_VWOG_NS,M_65_74_yr_Oseas_visitors,M_65_74_yr_Total,M_75_84_yr_VWOG_Volunteer,M_75_84_yr_VWOG_Not_vol,M_75_84_yr_VWOG_NS,M_75_84_yr_Oseas_visitors,M_75_84_yr_Total,M_85_yr_over_VWOG_Volunteer,M_85_yr_over_VWOG_Not_vol,M_85_yr_over_Voluntary_wk_ns,M_85_yr_over_Oseas_visitors,M_85_yr_over_Tot,M_Tot_VWOG_Volunteer,M_Tot_VWOG_Not_vol,M_Tot_VWOG_NS,M_Tot_Overseas_visitors,M_Tot_Tot,F_15_19_yr_VWOG_Volunteer,F_15_19_yr_VWOG_Not_vol,F_15_19_yr_VWOG_NS,F_15_19_yr_Oseas_visitors,F_15_19_yr_Total,F_20_24_yr_VWOG_Volunteer,F_20_24_yr_VWOG_Not_vol,F_20_24_yr_VWOG_NS,F_20_24_yr_Oseas_visitors,F_20_24_yr_Total,F_25_34_yr_VWOG_Volunteer,F_25_34_yr_VWOG_Not_vol,F_25_34_yr_VWOG_NS,F_25_34_yr_Oseas_visitors,F_25_34_yr_Total,F_35_44_yr_VWOG_Volunteer,F_35_44_yr_VWOG_Not_vol,F_35_44_yr_VWOG_NS,F_35_44_yr_Oseas_visitors,F_35_44_yr_Total,F_45_54_yr_VWOG_Volunteer,F_45_54_yr_VWOG_Not_vol,F_45_54_yr_VWOG_NS,F_45_54_yr_Oseas_visitors,F_45_54_yr_Total,F_55_64_yr_VWOG_Volunteer,F_55_64_yr_VWOG_Not_vol,F_55_64_yr_VWOG_NS,F_55_64_yr_Oseas_visitors,F_55_64_yr_Total,F_65_74_yr_VWOG_Volunteer,F_65_74_yr_VWOG_Not_vol,F_65_74_yr_VWOG_NS,F_65_74_yr_Oseas_visitors,F_65_74_yr_Total,F_75_84_yr_VWOG_Volunteer,F_75_84_yr_VWOG_Not_vol,F_75_84_yr_VWOG_NS,F_75_84_yr_Oseas_visitors,F_75_84_yr_Total,F_85_yr_over_VWOG_Volunteer,F_85_yr_over_VWOG_Not_vol,F_85_yr_over_Voluntary_wk_ns,F_85yr_over_Oseas_visitors,F_85_yr_over_Tot,F_Tot_VWOG_Volunteer,F_Tot_VWOG_Not_vol,F_Tot_VWOG_NS,F_Tot_Overseas_visitors,F_Tot_Tot,P_15_19_yr_VWOG_Volunteer,P_15_19_yr_VWOG_Not_vol,P_15_19_yr_VWOG_NS,P_15_19_yr_Oseas_visitors,P_15_19_yr_Total,P_20_24_yr_VWOG_Volunteer,P_20_24_yr_VWOG_Not_vol,P_20_24_yr_VWOG_NS,P_20_24_yr_Oseas_visitors,P_20_24_yr_Total,P_25_34_yr_VWOG_Volunteer,P_25_34_yr_VWOG_Not_vol,P_25_34_yr_VWOG_NS,P_25_34_yr_Oseas_visitors,P_25_34_yr_Total,P_35_44_yr_VWOG_Volunteer,P_35_44_yr_VWOG_Not_vol,P_35_44_yr_VWOG_NS,P_35_44_yr_Oseas_visitors,P_35_44_yr_Total,P_45_54_yr_VWOG_Volunteer,P_45_54_yr_VWOG_Not_vol,P_45_54_yr_VWOG_NS,P_45_54_yr_Oseas_visitors,P_45_54_yr_Total,P_55_64_yr_VWOG_Volunteer,P_55_64_yr_VWOG_Not_vol,P_55_64_yr_VWOG_NS,P_55_64_yr_Oseas_visitors,P_55_64_yr_Total,P_65_74_yr_VWOG_Volunteer,P_65_74_yr_VWOG_Not_vol,P_65_74_yr_VWOG_NS,P_65_74_yr_Oseas_visitors,P_65_74_yr_Total,P_75_84_yr_VWOG_Volunteer,P_75_84_yr_VWOG_Not_vol,P_75_84_yr_VWOG_NS,P_75_84_yr_Oseas_visitors,P_75_84_yr_Total,P_85_yr_over_VWOG_Volunteer,P_85_yr_over_VWOG_Not_vol,P_85_yr_over_Voluntary_wk_ns,P_85_yr_over_Oseas_visitors,P_85_yr_over_Tot,P_Tot_VWOG_Volunteer,P_Tot_VWOG_Not_vol,P_Tot_VWOG_NS,P_Tot_Overseas_visitors,P_Tot_Total
SED55306,228,953,79,0,1264,97,641,39,0,771,206,1562,167,17,1946,459,1888,177,3,2531,604,1966,157,9,2735,497,1966,171,6,2643,636,1940,157,0,2727,359,985,109,4,1461,62,304,47,0,418,3153,12206,1098,38,16492,284,800,88,0,1175,91,560,46,0,698,313,1730,159,12,2220,836,2122,174,3,3133,800,2167,162,4,3130,712,2208,187,7,3116,856,1907,168,5,2937,334,1057,126,0,1524,74,540,45,0,661,4301,13098,1161,35,18595,513,1761,169,0,2439,185,1200,83,0,1469,514,3294,327,28,4162,1295,4009,351,7,5665,1403,4130,317,11,5863,1205,4176,363,10,5756,1490,3844,322,5,5666,691,2049,238,4,2983,139,842,93,0,1080,7452,25301,2259,72,35085
SED55405,206,783,68,0,1058,402,1951,199,12,2564,652,4525,369,19,5564,529,3002,227,6,3765,417,2026,151,8,2604,290,1776,127,3,2191,252,1217,132,3,1609,122,644,100,5,871,27,280,114,0,414,2883,16205,1488,59,20634,299,760,54,5,1108,523,1649,134,6,2310,765,3896,340,17,5012,714,2717,210,8,3647,560,1799,141,6,2502,381,1620,103,17,2121,317,1241,92,12,1666,164,789,157,6,1110,41,525,238,0,807,3759,14999,1466,71,20294,500,1543,124,4,2170,919,3602,332,20,4879,1410,8418,707,40,10580,1238,5713,435,17,7407,973,3828,290,11,5105,671,3403,223,20,4316,571,2464,224,15,3269,283,1429,263,6,1984,70,808,355,0,1219,6640,31206,2956,133,40926
SED55504,155,1431,59,0,1644,140,1293,52,6,1483,239,2669,121,9,3041,383,2932,123,3,3439,361,2531,98,4,2989,214,2030,64,7,2308,209,1478,42,4,1724,85,737,50,3,872,8,198,30,0,232,1793,15283,633,29,17741,265,1197,62,0,1519,209,1195,47,3,1448,392,2975,92,3,3461,625,3074,132,9,3840,483,2688,92,0,3264,319,2118,59,9,2515,240,1576,54,8,1880,110,874,71,7,1056,17,318,68,0,402,2665,16011,671,38,19392,421,2623,118,0,3165,342,2489,99,6,2936,630,5643,213,16,6501,1012,6001,254,12,7281,839,5215,189,9,6252,539,4150,118,17,4823,445,3046,99,10,3606,200,1605,118,7,1930,25,512,94,0,638,4462,31296,1305,73,37132
SED55605,214,1623,89,0,1934,137,1311,51,0,1504,198,2387,126,7,2714,323,2414,143,4,2885,360,2613,99,5,3087,246,2269,72,0,2588,181,1166,38,9,1390,69,642,27,0,738,17,167,19,0,198,1746,14603,669,28,17044,254,1470,72,0,1800,196,1181,46,0,1424,328,2643,132,0,3104,678,2657,139,8,3480,561,3007,104,0,3681,339,2267,59,9,2672,227,1270,54,5,1557,105,647,45,6,792,14,222,36,0,273,2703,15376,687,24,18791,470,3097,165,0,3734,337,2494,94,0,2929,528,5031,255,9,5823,1000,5078,283,8,6370,920,5625,208,7,6771,578,4542,136,9,5263,403,2440,90,7,2947,174,1283,71,6,1535,30,389,50,0,470,4450,29979,1356,48,35829
SED55706,189,851,118,0,1169,103,567,74,14,765,270,1428,219,53,1968,515,1626,252,26,2420,719,1853,294,3,2869,781,2239,292,5,3322,923,1965,230,9,3130,406,932,126,0,1467,52,293,57,0,402,3954,11755,1677,116,17499,242,721,109,4,1072,97,441,67,8,606,359,1520,171,15,2066,895,1676,246,7,2823,913,1834,268,8,3014,1031,2214,258,3,3502,1050,1729,206,7,2986,396,866,144,0,1412,62,370,78,4,514,5037,11364,1543,43,17993,432,1572,232,6,2242,200,1012,137,26,1372,631,2945,389,71,4028,1402,3308,500,29,5240,1629,3679,567,8,5878,1816,4448,551,10,6823,1978,3692,435,12,6120,797,1797,275,0,2872,113,665,133,4,913,8991,23122,3220,160,35492
SED55802,223,1370,76,0,1674,180,1446,48,0,1685,345,3609,178,4,4135,427,3295,122,3,3847,361,2417,88,0,2860,242,2227,65,10,2539,183,1275,43,7,1509,84,624,27,3,738,17,193,6,0,215,2059,16449,655,28,19194,279,1234,62,0,1574,261,1408,85,0,1752,504,3926,263,10,4701,598,3192,208,0,4006,429,2721,111,3,3266,352,2254,89,25,2719,198,1348,51,13,1608,94,737,39,0,871,12,323,12,3,351,2727,17136,921,58,20848,506,2602,136,0,3245,436,2850,134,6,3427,848,7540,441,10,8841,1029,6488,329,3,7847,787,5131,202,6,6129,593,4481,154,36,5264,382,2618,94,17,3115,181,1363,68,4,1610,22,516,22,3,568,4790,33591,1579,89,40047
SED55905,175,829,72,0,1079,192,1080,77,0,1351,280,2272,163,3,2714,325,1976,147,0,2454,342,1912,120,6,2383,279,1972,106,4,2366,236,1515,135,6,1895,148,923,180,0,1249,22,322,154,0,497,2005,12803,1157,30,15989,225,884,89,3,1197,292,1042,76,7,1417,420,2260,221,4,2908,539,1964,180,3,2679,504,1997,140,10,2646,372,2171,138,3,2690,348,1733,144,3,2229,197,1101,197,0,1491,26,547,241,0,807,2925,13690,1422,34,18073,397,1715,161,3,2277,490,2126,146,6,2767,694,4532,383,7,5617,861,3940,327,9,5134,854,3908,258,16,5029,660,4141,241,10,5053,586,3249,280,7,4126,347,2020,375,0,2743,46,866,397,0,1310,4926,26491,2578,63,34054
SED59797,0,3,10,0,14,6,50,28,0,81,18,223,194,24,459,71,422,413,37,945,62,402,377,53,896,31,223,196,24,473,18,58,37,0,119,3,9,0,0,15,0,0,0,0,0,212,1392,1254,143,3002,0,7,3,0,8,3,16,15,0,37,11,44,32,3,94,5,23,20,7,55,7,34,23,0,57,11,47,24,3,86,10,35,14,0,61,6,8,5,0,17,0,0,0,4,3,54,208,125,16,405,0,10,6,0,19,7,65,43,0,121,27,266,225,33,549,79,444,432,37,999,64,433,394,61,951,43,270,218,29,560,28,90,52,0,178,10,14,6,0,32,0,0,0,4,3,263,1602,1376,164,3410
SED60105,99,558,13,3,672,89,618,48,0,763,260,1525,126,4,1917,241,1118,79,0,1442,297,1077,68,0,1435,244,988,76,0,1311,225,845,70,6,1145,147,577,57,4,781,21,258,39,0,317,1631,7557,582,10,9787,138,542,21,0,708,140,614,35,0,790,310,1491,60,0,1861,316,1150,53,3,1531,339,1210,69,3,1619,267,1131,69,0,1467,317,1020,66,0,1401,160,807,79,0,1046,32,502,77,3,612,2013,8466,535,18,11035,242,1103,38,4,1381,227,1239,87,0,1551,568,3016,187,4,3781,559,2269,139,5,2975,634,2288,130,5,3057,511,2119,144,0,2776,544,1859,135,5,2547,304,1376,132,4,1822,49,761,121,3,934,3647,16021,1114,35,20821
SED60106,28,133,17,0,182,24,126,12,0,166,61,318,33,0,406,78,256,24,0,357,100,324,30,0,452,154,437,40,0,626,165,415,43,0,619,59,211,25,0,294,11,60,26,0,89,679,2273,243,7,3199,24,111,23,0,160,20,123,10,0,154,81,262,30,0,370,115,247,38,0,401,117,329,22,0,475,170,459,41,0,672,164,340,40,0,542,79,213,44,0,327,4,87,54,0,145,779,2178,282,0,3243,56,244,43,0,343,48,254,17,0,321,136,584,57,0,776,190,503,61,0,756,218,665,49,0,924,321,894,79,0,1297,330,753,78,0,1162,142,419,66,0,626,19,146,76,0,233,1456,4454,526,9,6445
SED60113,141,929,52,0,1120,99,846,49,0,997,263,1845,104,0,2219,358,1562,77,5,2007,431,1753,93,3,2278,466,1911,107,0,2481,494,1621,105,4,2225,224,880,73,0,1170,27,254,45,0,329,2505,11603,699,15,14821,195,843,48,0,1093,121,743,38,0,906,341,1784,96,0,2225,539,1672,82,3,2294,553,1937,93,6,2589,582,2079,95,0,2758,578,1665,117,0,2365,225,991,101,0,1315,30,369,63,0,461,3160,12104,727,14,16011,342,1774,101,0,2210,222,1591,85,0,1894,602,3635,201,7,4442,899,3237,155,12,4296,985,3693,189,6,4872,1051,3993,193,0,5239,1074,3286,222,3,4592,450,1875,168,0,2488,54,627,103,0,792,5666,23709,1426,32,30836
SED60115,137,949,139,0,1225,179,1157,157,44,1537,404,2500,255,6,3171,301,1824,146,6,2276,314,1871,152,0,2338,390,1924,115,3,2431,357,1564,109,3,2026,161,879,78,0,1120,24,263,22,0,303,2262,12923,1164,64,16422,171,881,99,3,1150,189,1021,132,4,1343,407,2324,204,32,2964,421,1839,129,5,2389,417,1919,123,0,2464,433,1988,103,5,2525,421,1610,119,0,2153,150,947,90,0,1190,22,421,41,0,483,2632,12948,1042,49,16667,304,1831,236,3,2379,369,2178,287,46,2881,811,4827,463,43,6139,718,3663,280,4,4663,734,3791,274,0,4797,823,3911,216,10,4956,779,3172,227,3,4177,311,1829,169,0,2310,48,684,57,0,791,4894,25876,2206,115,33087
SED60207,134,894,52,0,1079,101,843,47,9,995,246,1879,125,12,2265,271,1497,105,7,1887,354,1794,120,3,2279,367,1872,117,0,2357,468,1783,114,3,2372,231,1076,104,0,1407,26,328,57,0,409,2198,11955,848,40,15049,145,797,46,0,994,134,795,45,0,971,309,1942,123,8,2385,445,1603,92,3,2141,438,1956,84,0,2486,492,2098,131,8,2720,591,1913,122,0,2626,204,1217,135,3,1557,35,532,83,0,651,2789,12861,854,30,16537,282,1689,101,0,2074,236,1633,91,9,1966,557,3822,246,22,4645,713,3100,195,17,4032,798,3757,208,3,4763,856,3970,243,4,5079,1056,3692,241,0,4997,436,2291,241,4,2967,59,864,138,0,1062,4987,24816,1701,75,31579
SED60208,103,739,81,0,925,87,675,50,0,810,231,1402,98,7,1739,267,1232,96,9,1609,321,1517,104,0,1942,375,1817,90,0,2281,408,1442,109,6,1964,189,842,77,0,1107,24,251,32,0,306,2014,9911,732,23,12683,137,741,58,0,932,109,691,45,0,844,280,1488,84,6,1855,376,1311,91,0,1774,415,1670,95,0,2181,476,1915,86,0,2480,497,1490,93,0,2081,200,959,97,0,1260,19,428,28,0,479,2501,10686,680,10,13880,239,1483,140,0,1858,198,1366,91,0,1655,515,2883,178,12,3590,643,2538,187,11,3376,736,3190,196,0,4125,853,3726,177,3,4763,904,2925,202,5,4040,388,1798,175,0,2360,45,678,64,0,786,4515,20600,1413,30,26559
SED60209,146,793,93,0,1032,114,825,74,0,1019,280,1805,179,6,2269,352,1593,182,0,2131,417,1862,188,4,2467,469,2188,181,4,2838,511,1712,165,5,2394,218,939,105,0,1271,21,295,49,0,364,2532,12011,1223,18,15792,162,742,98,0,1003,117,775,58,4,955,356,1725,175,6,2257,494,1565,146,0,2206,481,1856,160,0,2500,632,2073,154,9,2862,563,1702,161,0,2426,253,992,123,0,1368,28,469,51,0,554,3088,11896,1116,25,16130,314,1533,187,0,2030,235,1600,138,3,1975,633,3529,354,9,4530,851,3155,330,0,4338,905,3720,344,3,4971,1097,4257,334,11,5701,1070,3413,326,6,4824,472,1937,228,0,2635,47,764,103,0,918,5626,23903,2348,40,31916
SED60301,57,416,30,0,497,45,419,20,0,475,150,1157,59,0,1362,120,841,44,0,1006,109,771,45,0,928,112,780,36,0,931,101,514,23,4,643,67,330,40,0,440,10,139,9,0,161,767,5378,303,6,6457,68,364,28,0,455,74,358,23,0,454,146,1075,51,0,1268,149,868,39,0,1056,123,815,38,0,983,142,861,41,3,1041,148,602,40,0,792,71,497,50,0,619,13,200,25,0,236,926,5636,332,5,6904,121,778,53,0,952,114,781,38,0,933,293,2237,105,4,2631,275,1708,84,0,2063,236,1587,84,4,1912,256,1636,79,5,1976,251,1117,64,4,1434,141,827,94,0,1061,23,345,37,0,399,1698,11015,643,8,13365
SED60302,94,742,39,0,883,150,949,47,0,1147,654,3151,199,4,4007,389,1997,106,0,2494,260,1606,83,0,1955,263,1701,87,5,2055,246,1256,73,6,1575,102,714,68,0,875,23,287,30,0,341,2177,12398,735,13,15330,124,707,59,0,892,180,926,59,0,1165,674,2770,194,0,3646,424,1879,109,0,2415,334,1617,87,4,2040,329,1700,64,0,2101,321,1454,81,0,1863,136,971,78,5,1188,35,500,43,0,578,2564,12529,775,19,15887,221,1447,103,0,1770,334,1873,103,0,2308,1332,5918,395,7,7654,816,3881,216,0,4909,593,3227,171,4,3992,596,3397,160,7,4154,568,2711,158,8,3437,235,1687,145,4,2070,58,785,72,0,917,4739,24934,1507,33,31213
SED60303,205,733,45,0,987,278,1000,96,46,1416,688,2774,255,123,3848,483,1784,161,31,2459,629,1586,136,11,2360,537,1451,130,10,2124,513,1172,121,3,1805,172,587,81,0,841,25,213,36,0,280,3526,11300,1061,227,16116,261,650,43,0,956,397,1002,77,8,1482,918,2637,208,9,3775,663,1788,139,6,2603,748,1640,127,0,2519,608,1617,128,16,2359,577,1209,122,10,1914,219,710,95,3,1029,27,401,93,0,526,4424,11659,1034,48,17157,469,1386,86,0,1942,675,1999,170,54,2898,1606,5414,467,131,7614,1148,3568,302,36,5060,1377,3226,264,9,4879,1138,3069,254,18,4486,1088,2382,241,13,3717,397,1301,170,4,1869,53,616,134,0,808,7952,22963,2094,272,33276
SED60304,0,9,0,0,9,0,4,0,0,9,0,21,0,0,22,6,14,0,0,23,7,18,0,0,29,3,22,0,0,28,6,12,0,0,16,0,7,0,0,11,0,0,0,0,0,29,112,4,0,143,0,8,0,0,8,3,5,0,0,6,5,13,0,0,20,11,11,0,0,20,14,21,0,0,34,0,14,0,0,16,0,12,0,0,11,4,0,0,0,5,0,0,0,0,0,38,96,5,0,136,0,22,0,0,22,3,9,0,0,15,6,31,0,0,37,17,29,0,0,44,20,47,0,0,68,8,35,0,0,46,9,24,0,0,33,3,14,0,0,19,0,0,0,0,0,71,202,3,0,281
SED60310,158,472,16,0,643,199,575,33,3,808,431,1183,93,6,1709,258,849,57,0,1166,338,795,43,0,1178,303,778,39,7,1127,355,746,39,4,1142,151,441,13,0,612,20,185,7,0,211,2208,6031,350,17,8608,226,379,23,3,637,230,463,25,7,726,526,1070,96,8,1696,371,828,40,3,1242,441,862,38,6,1343,337,908,41,7,1294,376,835,42,3,1257,160,530,16,0,714,25,340,14,0,377,2687,6214,340,36,9279,377,854,43,3,1279,426,1039,59,10,1535,954,2256,187,13,3414,633,1671,99,3,2405,780,1655,80,0,2522,637,1687,88,17,2426,731,1582,81,3,2401,312,972,38,0,1323,40,523,20,0,587,4902,12249,685,51,17890
SED60404,160,856,69,0,1081,95,655,40,0,790,230,1373,100,8,1705,418,1620,93,0,2126,476,1740,108,7,2337,531,1921,134,3,2596,535,1673,142,5,2347,223,808,75,0,1115,17,190,45,0,247,2694,10828,806,21,14346,206,660,34,0,906,125,539,42,0,706,322,1431,106,5,1863,632,1618,101,4,2354,652,1702,108,4,2465,642,1986,120,5,2747,592,1601,116,5,2321,182,780,92,0,1053,29,285,53,0,357,3391,10592,769,14,14767,369,1512,107,0,1987,225,1190,82,0,1492,549,2799,206,10,3566,1050,3231,195,0,4484,1136,3445,218,10,4801,1180,3911,254,5,5344,1130,3272,254,7,4667,410,1593,166,0,2170,40,473,92,0,608,6081,21419,1575,35,29114
SED60410,90,350,18,0,458,75,362,8,0,451,265,956,37,0,1257,213,770,21,0,1001,200,555,21,0,773,146,565,9,0,725,163,523,9,0,702,99,347,21,0,466,13,134,12,0,161,1264,4570,161,3,5997,96,299,5,0,405,93,341,8,0,439,289,1004,28,4,1327,299,759,35,0,1091,271,682,19,0,971,193,667,13,6,879,285,645,22,0,952,114,467,33,0,609,18,193,14,0,233,1659,5058,181,8,6911,186,647,23,0,859,170,707,18,0,894,551,1962,68,4,2579,516,1529,54,0,2093,469,1236,39,0,1746,341,1233,27,9,1607,454,1167,32,4,1654,211,810,51,0,1072,35,332,30,0,390,2922,9628,345,12,12905
SED60411,102,635,29,0,766,100,717,35,0,847,359,1810,79,5,2254,314,1528,44,0,1889,345,1360,52,3,1761,325,1371,53,0,1752,417,1219,59,0,1699,248,831,62,0,1146,34,376,48,0,462,2239,9852,473,19,12575,166,550,24,0,741,129,606,31,0,770,371,1761,71,3,2214,443,1544,66,0,2050,420,1465,41,6,1929,390,1628,45,3,2068,510,1481,85,3,2074,278,1106,85,0,1477,45,710,85,3,835,2756,10860,534,19,14166,266,1183,54,0,1508,230,1325,60,0,1622,726,3578,155,4,4465,756,3073,108,4,3942,769,2824,92,6,3692,710,3001,99,3,3823,925,2702,143,9,3775,527,1942,150,3,2619,79,1082,136,0,1299,4998,20703,1008,36,26742
SED60414,113,640,61,0,812,84,637,85,0,804,206,1558,260,0,2027,284,1302,235,0,1819,285,1271,131,0,1682,256,1332,95,0,1684,263,1022,64,0,1348,97,430,41,3,573,3,109,6,0,119,1587,8302,965,7,10861,141,562,38,0,742,82,612,38,0,734,283,1592,96,0,1972,367,1425,93,0,1881,327,1344,56,3,1733,309,1437,42,4,1787,276,1035,42,0,1349,109,526,48,0,682,15,155,8,0,180,1913,8683,460,8,11061,256,1196,91,0,1548,165,1249,118,4,1539,495,3154,352,0,4001,648,2723,328,0,3702,607,2617,183,6,3416,563,2768,133,4,3470,535,2053,105,0,2694,214,956,85,3,1253,23,263,20,0,300,3499,16981,1429,16,21923
SED60501,58,591,81,0,731,51,582,59,0,692,95,1082,95,3,1273,156,1021,129,3,1310,135,1140,118,0,1394,180,1208,91,0,1474,182,932,89,0,1195,55,419,37,0,519,8,86,14,0,110,921,7050,720,7,8700,57,523,85,0,663,51,569,58,0,684,127,1212,123,4,1462,225,1071,95,0,1389,194,1106,86,0,1381,205,1145,90,4,1443,178,918,77,4,1172,56,416,58,0,519,7,129,15,0,157,1088,7082,689,4,8869,115,1108,168,0,1396,103,1148,121,0,1375,217,2290,221,3,2734,381,2090,227,4,2699,327,2239,205,0,2774,380,2347,182,3,2915,362,1843,167,4,2369,115,836,94,0,1043,15,214,35,0,265,2011,14134,1407,15,17564
SED60505,37,255,13,0,305,24,228,9,0,264,65,483,16,0,568,104,421,23,3,561,109,526,33,3,659,101,616,21,3,745,77,464,20,0,562,48,261,15,0,323,3,83,7,0,93,577,3343,151,9,4076,47,201,7,0,264,35,231,8,0,275,69,489,14,0,581,122,468,26,0,618,138,616,24,0,782,113,599,16,0,736,116,492,28,0,632,60,357,26,0,440,3,152,10,0,159,705,3612,158,3,4477,87,457,23,0,564,52,460,17,0,529,132,977,31,4,1148,234,892,51,3,1177,243,1139,55,3,1443,220,1222,42,3,1484,196,954,46,0,1188,100,621,34,0,761,6,235,9,0,252,1278,6955,308,12,8554
SED60506,100,585,74,0,757,65,553,36,13,668,224,1201,94,29,1546,251,1172,88,24,1532,335,1402,96,3,1832,471,1754,157,0,2379,524,1751,150,0,2425,221,868,84,0,1178,28,254,32,0,308,2219,9535,806,71,12631,124,500,56,0,683,105,549,39,6,697,225,1303,90,17,1629,393,1122,82,9,1610,431,1449,114,0,1996,563,1804,170,0,2536,588,1514,122,0,2224,211,867,105,3,1184,17,297,34,3,362,2668,9403,817,32,12920,225,1083,128,0,1440,173,1102,77,15,1365,445,2497,179,47,3179,647,2293,172,28,3142,765,2844,213,0,3828,1030,3555,322,0,4911,1113,3267,266,3,4648,435,1737,191,5,2363,49,549,66,3,672,4888,18936,1623,105,25547
SED60508,25,101,13,0,145,21,91,11,0,119,29,235,38,0,301,47,207,25,4,275,67,273,28,3,371,87,392,34,0,509,92,258,27,0,378,37,120,12,0,170,0,32,7,0,40,403,1710,191,8,2314,22,91,14,0,124,18,74,14,0,100,42,210,33,3,286,70,203,34,0,305,82,303,29,0,410,101,328,27,0,456,103,212,24,0,341,39,101,18,0,157,0,42,5,0,52,480,1555,187,3,2231,51,190,29,0,270,41,161,24,0,225,77,450,63,3,592,113,402,54,4,576,150,579,58,3,777,188,720,57,0,965,193,471,51,0,716,74,219,27,0,326,5,78,16,0,93,883,3266,386,12,4540
SED60512,86,746,92,0,934,87,691,51,5,843,209,1718,137,15,2078,271,1478,121,6,1870,307,1673,130,0,2106,466,2092,170,0,2728,498,1779,146,0,2422,198,830,99,0,1129,21,224,27,0,269,2143,11229,977,32,14380,97,597,73,0,767,102,623,54,0,782,279,1729,148,9,2168,391,1460,150,4,2012,388,1730,120,0,2241,547,2050,149,0,2743,533,1606,121,4,2264,202,764,82,0,1041,24,284,38,0,350,2564,10851,941,20,14367,192,1343,167,0,1700,187,1319,108,6,1620,488,3445,280,30,4239,662,2940,270,6,3881,697,3402,251,0,4346,1008,4143,318,0,5470,1030,3387,263,4,4688,395,1590,181,0,2170,45,508,68,0,620,4701,22078,1913,47,28742
SED60514,24,200,9,0,235,36,212,7,0,257,69,528,25,3,625,101,501,22,0,628,88,470,13,0,571,88,532,9,0,630,105,442,24,0,574,34,226,17,0,275,8,62,0,0,76,554,3176,125,5,3866,34,174,17,0,223,33,224,7,0,267,91,552,18,0,662,113,552,21,0,682,114,521,20,0,652,108,591,8,0,709,98,468,25,0,589,54,238,22,0,314,4,87,8,0,100,641,3402,155,5,4196,60,382,21,0,462,73,440,16,0,520,152,1087,41,5,1283,213,1051,42,0,1307,202,989,36,0,1226,192,1119,22,0,1339,202,906,50,0,1162,85,458,38,0,586,12,153,13,0,174,1196,6578,278,10,8061
SED69797,0,0,0,0,0,3,8,0,0,9,0,29,25,3,58,3,37,24,3,67,12,35,22,0,71,4,39,20,0,63,3,20,0,0,25,0,4,0,0,4,0,0,0,0,0,31,161,97,8,296,0,0,0,0,4,0,3,0,0,6,0,8,0,0,13,0,7,3,0,16,0,10,4,0,18,8,9,3,0,11,4,4,0,0,9,0,0,0,0,0,0,0,0,0,0,17,44,11,0,75,6,5,0,0,5,6,11,0,0,15,4,36,25,3,69,8,41,30,4,78,11,46,31,0,90,8,43,25,0,77,5,26,0,0,33,0,7,0,0,3,0,0,0,0,0,42,209,112,13,374
SED70001,12,376,46,0,428,21,344,32,3,395,53,774,106,14,947,54,603,105,0,763,57,537,83,0,685,78,418,96,0,596,49,199,87,0,337,22,37,18,0,76,0,0,0,0,3,352,3287,573,19,4225,4,304,38,0,349,15,361,25,8,397,72,814,123,22,1038,69,581,88,0,738,64,515,90,0,665,94,397,114,3,605,51,172,72,0,297,5,27,13,0,48,0,6,0,0,8,381,3166,565,31,4139,19,675,81,0,776,35,703,57,8,798,131,1590,234,36,1982,123,1187,192,0,1498,125,1053,176,0,1351,175,811,211,0,1200,102,369,159,0,637,28,62,28,0,123,0,3,0,0,9,732,6454,1139,48,8366
SED70002,43,226,27,0,291,12,204,32,0,248,121,737,105,6,970,141,651,81,4,880,128,470,74,0,676,106,442,71,8,620,72,237,55,0,363,17,68,8,0,97,0,15,4,0,13,641,3051,455,23,4164,52,212,28,0,301,32,257,41,0,328,167,894,103,4,1167,180,612,98,3,892,142,524,72,0,734,124,436,73,6,641,71,226,59,4,360,34,72,12,0,130,7,24,0,0,31,813,3269,486,17,4585,95,436,57,0,590,48,459,70,0,582,285,1634,207,9,2136,322,1261,178,8,1775,272,991,152,0,1413,228,880,142,12,1263,144,462,112,3,719,54,151,25,0,225,4,36,6,0,48,1454,6321,942,43,8753
